graph;n_nodes;n_edges;connected_components;avg_clustering_coeff;global_clustering_coeff;approx_global_clustering_coeff;max_closeness;avg_closeness;max_eigenvector;avg_eigenvector
rand_random_top10popularity_100_190_7_0.999999999_17366059973861747_33;190;1277;1;0.4715251873183666;0.29660885723134095;0.3034;0.6494845360824743;0.4159393074164669;0.3342390519413857;0.05841309980074819
rand_random_top10popularity_100_190_7_0.999999999_17366059974003968_34;190;1277;1;0.4722016079607997;0.2923299016069597;0.2937;0.6517241379310345;0.42278503191347316;0.33803182780945573;0.05844530135982895
rand_random_top10popularity_100_190_7_0.999999999_17366059974141989_35;190;1278;1;0.46026489193989173;0.2841800270426888;0.2831;0.590625;0.4150173983626847;0.2692876568435706;0.05846962085738677
rand_random_top10popularity_100_190_7_0.999999999_17366059974290402_36;190;1279;1;0.4814696998297508;0.2880926255249915;0.2915;0.6517241379310345;0.42358271496962535;0.34117406741642686;0.059107947558186
rand_random_top10popularity_100_190_7_0.999999999_17366059974434981_37;190;1275;1;0.515713891119159;0.26670297130798815;0.2649;0.7;0.44528110005745797;0.35663462274534347;0.05876467741123981
rand_random_top10popularity_100_190_7_0.999999999_17366059974586835_38;190;1280;1;0.4540856541487176;0.26706857016051483;0.2694;0.6321070234113713;0.4297807938037632;0.30564442320315965;0.05880419764341921
rand_random_top10popularity_100_190_7_0.999999999_17366059974735382_39;190;1276;1;0.4841549115516919;0.29886730118776056;0.3069;0.6217105263157895;0.4179961880569209;0.3025742486716644;0.05923064438976582
rand_random_top10popularity_100_190_7_0.999999999_17366059974884799_40;190;1277;1;0.44794365131854724;0.2757839653219823;0.2808;0.6019108280254777;0.4187303613739708;0.2788345702685281;0.05988532647876912
rand_random_top10popularity_100_190_7_0.999999999_17366059975049205_41;190;1277;1;0.439419841954519;0.2797878609310548;0.2764;0.5575221238938053;0.41425713834870587;0.24921438983237723;0.05950666388696715
rand_random_top10popularity_100_190_7_0.999999999_17366059975211935_42;190;1276;1;0.46870321758997874;0.2764180193324822;0.2733;0.6428571428571429;0.43176088956919256;0.3052633448460309;0.05875655853445882
