node;eigenvector;pagerank;closeness;degree;clustering_coeffs
1sjw4xq2pAWy5Vdgba5QAt;0.10479155294650229;0.0092356006049639;0.1455726353219399;0.027459954233409613;0.06060606060606061
3P3RdEfqD4cdcmenFZB1ok;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
0bxSJJ7V2M4Zb9lpRzWPD8;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
6kxCoNfY6U1eP0Yc88phvk;1.4702514525105743e-14;0.003540449637083543;0.002288329519450801;0.002288329519450801;0.0
1XNC9ksvgXeD1xRJruSA5t;0.04235787972516041;0.00787012870772484;0.12713973669351245;0.020594965675057208;0.1111111111111111
1Pr9gT0veB2tgcisQeIGoC;1.4702514525105743e-14;0.003540449637083543;0.002288329519450801;0.002288329519450801;0.0
08W95PavXzyJenqF5bp386;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
2wTLheTmMcFCA4hdY8hZJP;0.0055851380212520035;0.0022163577374360987;0.09802012240701334;0.004576659038901602;1.0
0n94vC3S9c3mb2HyNAOcjg;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
5cYcI546S8Lf97m4mNdYLD;0.012923653505780296;0.004565557326104747;0.11156421339487703;0.011441647597254004;0.1
73kxDUq2Hl7Upy4o0yFxXv;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
0eEhOgZ2x6kv8kLz77WO7b;3.2593090249134465e-11;0.003540449637083543;0.004576659038901602;0.004576659038901602;1.0
1sVSMPPNMMSZ7cQNfbvMOe;0.008667085246965377;0.002032275253110643;0.1062660485796522;0.004576659038901602;0.0
2qxcnbn5lwXDZBU4CBLsrg;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
0h7XZWgoxlY49uSUj7MVRY;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
4TnGh5PKbSjpYqpIdlW5nz;0.005151738315690122;0.0013215778231842894;0.09753185280598216;0.002288329519450801;0.0
7Bu0r4MCDX3sbhcFD5IXyx;0.025526026604705286;0.0011511907255446574;0.11220354986132332;0.002288329519450801;0.0
07KI4ayN7XEoAVkYdRq6FA;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
3ybZTNrlK0QhL4rBxfLHOc;0.0015881801994645256;0.001355691104170304;0.08960878467185775;0.002288329519450801;0.0
3b4kLCI0ZJW47TFsNRqgCb;0.0803174263062765;0.009953308838530895;0.1418805757304414;0.027459954233409613;0.07575757575757576
1SCaQu3jTbcKIjy8aC7KHa;5.935608996310827e-12;0.004346311381905143;0.005230467473030402;0.004576659038901602;0.0
6bwp9ObI8FWvMPCIWVBmhl;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
3ZeztAMgHGcYuZoWHA9XAH;1.4702514525105743e-14;0.003540449637083543;0.002288329519450801;0.002288329519450801;0.0
4o7tWrzQOqarDtTMWD2HV9;6.987123643831388e-12;0.0023742734678664267;0.004068141367912535;0.002288329519450801;0.0
1kfWoWgCugPkyxQP8lkRlY;0.006908741535427886;0.002089024602232805;0.10197666380625477;0.004576659038901602;0.0
0siBQaURCli5wn2lqv8WZg;0.1398986531329238;0.0041924784521167454;0.13364859693379463;0.013729977116704806;0.4
5tRk0bqMQubKAVowp35XtC;2.869738388637394e-12;0.004596373212603452;0.005148741418764302;0.004576659038901602;0.0
0tBYMeHDDJCzRuREuCTWi7;0.03660769927007602;0.002742380061110311;0.11866375424727826;0.006864988558352403;0.0
52MWHSohXVqTyGhBPRJepS;0.009355765370610942;0.001236157418523343;0.10641043179783106;0.002288329519450801;0.0
3uGFTJ7JMllvhgGpumieHF;0.02692564666641956;0.007906877938732336;0.12631948032774784;0.018306636155606407;0.0
28ot3wh4oNmoFOdVajibBl;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
1lHfzEkKmmvdVDDDLKkcsd;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
6uAlmplr9znkwaYj3ysgLd;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
1TcbgUzUz9pA3mN30ZXnHl;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
1SwnEZ4IUZF2CEsWOM0E2L;6.343156267045342e-13;0.005152173126726742;0.004576659038901602;0.004576659038901602;0.0
5bj6nsjCgL9lhNxStEtCZn;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
7zYj9S9SdIunYCfSm7vzAR;0.007140033390254315;0.0012885804263066813;0.1023765722917695;0.002288329519450801;0.0
5ORE0ElD7HiONogJZzhKrS;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
5V1qsQHdXNm4ZEZHWvFnqQ;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
48eO052eSDcn8aTxiv6QaG;1.686796321364977e-11;0.006318349295943859;0.007322654462242563;0.006864988558352403;0.0
2e4G04F77jxVuDYo44TCSm;0.2191613553620419;0.011672968934138587;0.15236980117354798;0.036613272311212815;0.09166666666666666
0u3m5Sy2zsq4Gk0aduH9s7;1.4702514525105743e-14;0.003540449637083543;0.002288329519450801;0.002288329519450801;0.0
5CEOjEr0WAtfiVGGmxOxB9;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
2CQZr2RPZmrcvDnaod1ldC;0.003793712974878529;0.0015958969748366431;0.09149308154579867;0.002288329519450801;0.0
1qW9Pi35NXnu7Q8KWyVYe6;1.4702514525105743e-14;0.003540449637083543;0.002288329519450801;0.002288329519450801;0.0
49VtaZvoqBgZHQxSqlCUyp;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
41MozSoPIsD1dJM0CLPjZF;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
6XXKPxRX2WWPPtfodzpc2v;0.07064268113210367;0.004919862610170513;0.13074804307713467;0.013729977116704806;0.2
3wRA5UYoo08BBKJnzyKkpF;0.03257455635911058;0.0050109563104642025;0.11654475863571975;0.009153318077803204;0.0
2JhAlkmukNvarUpGhTFXUQ;0.0005854338296967509;0.0016681385377361165;0.07926930951741261;0.002288329519450801;0.0
5vGoWnZO65NBgiZYBmi3iW;0.07649448708582138;0.0039365685970109586;0.13031294143627897;0.011441647597254004;0.1
13rF01aOogvnkuQXOlgTW8;0.04537734087437361;0.005025404867673269;0.12776195400196358;0.013729977116704806;0.2
5t5FqBwTcgKTaWmfEbwQY9;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
2uWcrwgWmZcQc3IPBs3tfU;0.001120361791722585;0.0032916293282565265;0.08568717483939131;0.004576659038901602;0.0
7McwvS0kWbED0fxl6orCjA;9.394168194771345e-10;0.0041807434153128195;0.006864988558352402;0.006864988558352403;0.6666666666666666
56KP7DzAzkI8AlAKbt4N6t;6.343156267045342e-13;0.005152173126726742;0.004576659038901602;0.004576659038901602;0.0
72nLe76yBFSlP6VBzME358;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
24nUVBIlCGi4twz4nYxJum;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
1XtqhbH2mw54S87c4d4v2v;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
5jewGMrZtMNJk5OsZ61Cpo;1.773595862998265e-12;0.0024845260615636348;0.003432494279176201;0.002288329519450801;0.0
7bmYpVgQub656uNTu6qGNQ;0.0764095147265938;0.0037694589816720404;0.1292377521505011;0.011441647597254004;0.3
5TnQc2N1iKlFjYD7CPGvFc;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
0b1sIQumIAsNbqAoIClSpy;0.03894769796668395;0.0011318691013203794;0.1161989284914001;0.002288329519450801;0.0
2G4Ntbg3dYqkUAGrMUZ0U7;2.8697383886373945e-12;0.004596373212603452;0.005148741418764302;0.004576659038901602;0.0
3bCmhyXqTr9ZNGlHNYNTFA;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
0sYpJ0nCC8AlDrZFeAA7ub;0.040137045565632856;0.0019980345944399292;0.11741840750105496;0.004576659038901602;0.0
4SpbR6yFEvexJuaBpgAU5p;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
6VJXRJvRRyLv99RZbXJ8RO;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
2ysnwxxNtSgbb9t1m2Ur4j;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
5Qnl3RAtzne7J1dxRv1UBc;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
0nJaMZM8paoA5HEUTUXPqi;1.4702514525105743e-14;0.003540449637083543;0.002288329519450801;0.002288329519450801;0.0
7H7jQxAxVm0E8zzP92riSI;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
56Ac1JJiopOrWDuRIb330x;4.4852888105537034e-13;0.0027345878922619446;0.003051106025934401;0.002288329519450801;0.0
2gBArQmbKcvnqUy6M05BMJ;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
4dwdTW1Lfiq0cM8nBAqIIz;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
3cpG0SJLIJ1qpQfjmlWlzo;0.024765330007056056;0.0012136824381546365;0.10772775488748784;0.002288329519450801;0.0
6q94KewnCnut4Ta36dCoaB;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
52zMTJCKluDlFwMQWmccY7;1.4702514525105743e-14;0.003540449637083543;0.002288329519450801;0.002288329519450801;0.0
20j1uz7iDOtIvIzCr5S8nx;0.08060849106445332;0.004706711405126113;0.11466775666647681;0.013729977116704806;0.2
1qBsABYUrxg9afpMtyoFKz;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
4lYAh2AEuTUZsFPmuS2luG;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
1foL9hLC9M6U94dINtOYfb;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
5RR0MLwcjc87wjSw2JYdwx;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
54gWVQFHf8IIqbjxAoOarN;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
6JTCN21ovvrR3iPViZTXz4;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
6zhAP0FoDccL9kuETOC20q;0.034881791975316226;0.0018562806984740324;0.11866375424727826;0.004576659038901602;0.0
2hcsKca6hCfFMwwdbFvenJ;1.773595862998265e-12;0.0024845260615636348;0.003432494279176201;0.002288329519450801;0.0
3qNVuliS40BLgXGxhdBdqu;0.08873199128812828;0.007448057625703904;0.1296656917271584;0.020594965675057208;0.1388888888888889
4y5pMZgG1zSou5ZQ5GhxqK;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
1khChLj7REGqjM043PlYyn;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
1dOMFM5wDNsENQQW0nl0K8;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
6gzXCdfYfFe5XKhPKkYqxV;0.005026690753223355;0.005349858294933066;0.09741054453134784;0.009153318077803204;0.0
4DX2G1URzfEiRg2wBfv4ub;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
4igDSX1kgfWbVTDCywcBGm;1.4702514525105743e-14;0.003540449637083543;0.002288329519450801;0.002288329519450801;0.0
78sJswwVn4P8aEhkF4K6fQ;0.07049058536593675;0.006426915155004833;0.13251789814416862;0.016018306636155607;0.047619047619047616
6jV25rzTKQ2zMgrqHha1V5;0.04415424126802476;0.003344501525159649;0.12776195400196358;0.009153318077803204;0.3333333333333333
1wKpMkucynaTfG8lyPprYV;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
2BXth1dnMzlCfJP9EiCLnv;1.4702514525105743e-14;0.003540449637083543;0.002288329519450801;0.002288329519450801;0.0
3HqSLMAZ3g3d5poNaI7GOU;0.21264719933347367;0.01284939143239786;0.1442321874828797;0.036613272311212815;0.06666666666666667
6RKnXXyprPjhBdCvL802Ku;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
2019zR22qK2RBvCqtudBaI;3.2593090249134465e-11;0.003540449637083543;0.004576659038901602;0.004576659038901602;1.0
0Pe7Z6GVLPZy15Yo9gH1Qy;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
0yknwn0XnsbFLagS80AA0n;4.4852888105537034e-13;0.0027345878922619446;0.003051106025934401;0.002288329519450801;0.0
5dCvSnVduaFleCnyy98JMo;0.1656835648379093;0.008980763257394775;0.14530255622115706;0.027459954233409613;0.10606060606060606
6nfDaffa50mKtEOwR8g4df;0.00820972521674026;0.0013114690579798696;0.10105558426219828;0.002288329519450801;0.0
0SkORhzzdXwG4cIoEgiodt;1.4702514525105743e-14;0.003540449637083543;0.002288329519450801;0.002288329519450801;0.0
4zmCovcjfUoYP3VilaMGxb;0.02240509951778981;0.001146385548776569;0.10772775488748784;0.002288329519450801;0.0
2QM5S4yO6xHgnNvF0nbZZq;0.058764319940628244;0.007546712175397435;0.13503116862621323;0.020594965675057208;0.05555555555555555
7n2Ycct7Beij7Dj7meI4X0;4.4852888105537034e-13;0.0027345878922619446;0.003051106025934401;0.002288329519450801;0.0
3HJVw8aEtFqoc3raJVE8am;0.0019196036864937756;0.0017508340375217823;0.08057415411852228;0.002288329519450801;0.0
1VSepPOw3REo0L6LFeii0Q;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
1z4g3DjTBBZKhvAroFlhOM;0.0007084772329492889;0.0015205468135587052;0.08261400612152285;0.002288329519450801;0.0
3ErHVJMsxTq2lLSmnONBm9;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
4muJrGMndyYWqZtfk8OWy4;0.06148752396861965;0.004264805569255947;0.12988072604179712;0.011441647597254004;0.1
3Cv2vi3WTl8VZOTdrBkKdM;0.002232561650035482;0.0022222869140164476;0.0930143441843274;0.004576659038901602;0.0
72jkVdqYJJeimeZKeAFJ9d;3.426925461165344e-12;0.0023851732168003507;0.0036613272311212816;0.002288329519450801;0.0
0bDdOBGVCFVt0f8N9ldW1k;0.01949920917811566;0.002792305765650574;0.11061875395932722;0.006864988558352403;0.0
5UKoKVlU7EDN4UgDuVRAbX;0.011030691931903557;0.0029835986533637174;0.10802493490097058;0.006864988558352403;0.0
0BqRGrwqndrtNkojXiqIzL;0.04422718259126898;0.006510045090689762;0.12652355057060366;0.016018306636155607;0.047619047619047616
1gUu1J8msjln20VCCqj4BA;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
2CvaqAMMsX576VBehaJ0Wx;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
0UEP2XBR9aC5NBKcAKnBIq;0.03983808271870233;0.0074697604485233025;0.13009647475615227;0.018306636155606407;0.07142857142857142
3QGKsAfhZdldQCLuLjk6zl;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
0WfaItAbs4vlgIA1cuqGtJ;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
3MaRWfwKpbYnkYHC5gRKYo;2.804282097836636e-20;0.0005310674455939684;0.0;0.0;0.0
