node;betweenness;degree;closeness;pagerank;eigenvector;clustering_coeffs
68fwnXPTQaiMV7rKvSkTYQ;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
32ogthv0BdaSMPml02X9YB;8.925649340989558e-06;0.0034482758620689655;0.0034482758620689655;0.004567432643974776;9.354165876637512e-15;0.0
06nevPmNVfWUXyZkccahL8;0.004658130242611514;0.007758620689655172;0.04485327993762626;0.0066922240715064345;0.059823255703450796;0.0
788HzQOFhN3mcDo0InBqbJ;1.4876082234982595e-06;0.0017241379310344827;0.0017241379310344827;0.0028042823162847097;8.952551886283998e-18;0.0
0Q35wRRhdsU8EbsJ1eouCY;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
3OVWvBHwlq5w8iRJEBoCp2;0.0;0.0008620689655172414;0.007509578544061302;0.0010630648267430062;1.698985207657606e-08;0.0
4QQgXkCYTt3BlENzhyNETg;0.0009348625945870897;0.002586206896551724;0.03664335968036133;0.002354213428968793;0.0009106716752012774;0.0
3HJzLaMbS0jMabxS3wttGk;0.0;0.0008620689655172414;0.009258384506376947;0.0010475199411128218;3.367839686398239e-07;0.0
7rTRICDeckWVatQYWZM93J;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
5fajxqVLxJxAzMvZn0AGIv;1.4876082234982595e-06;0.0017241379310344827;0.0017241379310344827;0.0028042823162847097;8.952551886283998e-18;0.0
1yZ5EX8n7mQ1nn5OSArp6S;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
6x92tfaXHuPBctPxrfTeMY;0.0;0.0008620689655172414;0.0008620689655172414;0.0019227071524396788;2.168127296357781e-20;0.0
4DMzvwya65eu1LsYZ3BLV6;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
3XxxEq6BREC57nCWXbQZ7o;0.00040748068588656493;0.002586206896551724;0.038316278647331295;0.002385166823625265;0.009098336950352582;0.0
4cJKxS7uOPhwb5UQ70sYpN;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
5xLSa7l4IV1gsQfhAMvl0U;0.0019755437208056888;0.00603448275862069;0.04697765487546862;0.00539967762470623;0.02114848316177259;0.047619047619047616
7dfFM5cBUOBmOH08sGNDcy;0.0;0.0008620689655172414;0.0008620689655172414;0.0019227071524396788;2.168127296357781e-20;0.0
1dRsXw2TtfCXfqMLRiP088;0.0023725367687165914;0.008620689655172414;0.035860510582835126;0.008126136210351836;0.001149846181385234;0.0
2lolQgalUvZDfp5vvVtTYV;0.01959272689234604;0.01896551724137931;0.06019619500594531;0.014711802520298191;0.1019536354846187;0.025974025974025976
21LGsW7bziR4Ledx7WZ1Wf;0.003414962775663137;0.00603448275862069;0.048276815685077815;0.0045735803529377;0.01594816109795085;0.09523809523809523
7mvvG63CNSY93JWAJ37rnD;0.0008687912159245953;0.002586206896551724;0.0391410236585743;0.002573694590293304;0.0021552370061101596;0.0
0ylYRIvKTpv9uvTfKbYjM0;4.0165422034453004e-05;0.0017241379310344827;0.007680250783699059;0.0020485774257473065;1.8182777836124936e-08;0.0
5KcJSAFLAEtpCkK5EI0KLS;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
7CW2eGwAuElNq09rVtZYsM;0.0;0.0008620689655172414;0.00649867374005305;0.0010725325708159392;1.5161609939129176e-09;0.0
1Ypa8o8muvDcgOt1YYtcOC;0.0023013299217518077;0.007758620689655172;0.029668416981176303;0.007807014834613355;8.793540676570255e-05;0.027777777777777776
4rUYk0fV0Z4pOtwVbEAyK9;0.002601826782898456;0.005172413793103448;0.03645968369198859;0.0040912437821535395;0.0008345029196405292;0.2
3aKCo8gLJfuPYtr88aWKjF;0.0;0.0008620689655172414;0.0008620689655172414;0.0019227071524396788;2.168127296357781e-20;0.0
5CqfTDAytUttoCHfln3Wl9;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
5mMkUZv8uUrlH0SHX89BeS;1.4876082234982595e-05;0.004310344827586207;0.004310344827586207;0.005449007807819808;1.0560616337082408e-13;0.0
1NLy01lQ3IWiqdzH33TSAB;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
6tZxUxheS7w3953cQFOXkd;0.0003332242420636101;0.0017241379310344827;0.02561164400194269;0.0020699874243384994;9.52538646827173e-06;0.0
35FdKwFlsu481ICXD6VPU7;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
4ytkhMSAnrDP8XzRNlw9FS;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
3nU8TSIICYDbUqRpJISTRE;0.0;0.0008620689655172414;0.0008620689655172414;0.0019227071524396788;2.168127296357781e-20;0.0
1CTvStsvYcGi6FfDHzNg0t;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
3ESG6pj6a0LvUKklENalT6;4.462824670494779e-06;0.002586206896551724;0.002586206896551724;0.003685857480129741;4.685604273054508e-16;0.0
1NAWG3AngjBXyKbmPaz92D;0.0021432591512699213;0.006896551724137931;0.044442200997261046;0.0066125277704207445;0.02540495360899892;0.0
65EXuYHVoehCKqp0kOS6px;0.00010413257564487817;0.006896551724137931;0.006758620689655173;0.007676775182681114;4.5784381746842884e-11;0.0
5BwMgvRwlq61SmknvsVIQj;0.004157864984677635;0.004310344827586207;0.03458180774905733;0.00404392209911843;0.000458252800364395;0.1
5COMNbVWoe1Kb5UTFAaUwF;1.4876082234982595e-06;0.0017241379310344827;0.0017241379310344827;0.0028042823162847097;8.952551886283998e-18;0.0
6VDUE5mi2qDbQZT07GdYoE;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
2I6nP70ltmOHi6xjJUXHMe;0.0021248004125633472;0.006896551724137931;0.04312474444595884;0.0064458107130037625;0.005474161633362051;0.0
02Tq76MwpeoRu3BHIAiaio;0.0;0.0008620689655172414;0.030712344390788418;0.0008679152723958454;0.00011784092653225865;0.0
3TkSKriI4EZmTxSFyzs0fd;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
0nCiidE5GgDrc5kWN3NZgZ;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
4YkPXMsmFf3K2XFHPddqFU;1.4876082234982595e-06;0.0017241379310344827;0.0017241379310344827;0.0028042823162847097;8.952551886283998e-18;0.0
675Qg2fTWKVFFYEEFvZRTL;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
1AwO9pWEBSBoWdEZu28XDC;1.4876082234982595e-06;0.0017241379310344827;0.0017241379310344827;0.0028042823162847097;8.952551886283998e-18;0.0
3dTx0MCeatvtqmdV7vYecG;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
2tKGISNf0bei0IxfLQGMEt;4.0165422034453004e-05;0.0017241379310344827;0.007593955831073227;0.00202165580495411;6.875026436969769e-08;0.0
3jAIDtaFDAHtuP5qU6Hgny;0.0;0.0008620689655172414;0.0008620689655172414;0.0019227071524396788;2.168127296357781e-20;0.0
6vgw0jwJkUnW2NR1rzsQU3;4.462824670494779e-06;0.002586206896551724;0.002586206896551724;0.003685857480129741;4.685604273054508e-16;0.0
602DnpaSXJB4b9DZrvxbDc;0.002494281885143509;0.009482758620689655;0.04394989061360558;0.0075850726637626195;0.04573185632476466;0.05454545454545454
4NZBruC8XBoC8lj8kkW05m;0.0;0.0008620689655172414;0.0008620689655172414;0.0019227071524396788;2.168127296357781e-20;0.0
09hVIj6vWgoCDtT03h8ZCa;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
2iDVt6mFbtbDEZG5ax0dTi;0.0;0.002586206896551724;0.0308207919345412;0.0020516096569219173;0.00016553089096513982;1.0
24YjyPpqFQi1Oh7PQSBT3J;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
1eYhYunlNJlDoQhtYBvPsi;0.0015047919231073565;0.006896551724137931;0.05004844194875039;0.0050962407250716175;0.03315167788289603;0.17857142857142858
4EIXOUTnf8Gtbk2kq4LYNK;0.00045277835629208696;0.002586206896551724;0.03058321049706401;0.002608909772474989;0.00011738683646320795;0.0
5V0MlUE1Bft0mbLlND7FJz;0.005847016645713494;0.01810344827586207;0.05004844194875039;0.014981164138328996;0.32494586462164216;0.0380952380952381
3cR4rhS2hBWqI7rJEBacvN;0.0;0.0;0.0;0.0002884060861499333;1.0096129478690126e-29;0.0
0iOVhN3tnSvgDbcg25JoJb;0.0003332242420636101;0.0017241379310344827;0.037916803978549386;0.0018615968655217457;0.003041989981945621;0.0
1mbgj8ERPs8lWi7t5cYrdy;0.0;0.0008620689655172414;0.0008620689655172414;0.0019227071524396788;2.168127296357781e-20;0.0
0hItVPjwJLVZrFqOyIsxPf;0.0037316528319101872;0.005172413793103448;0.04898119122257054;0.004511474437125128;0.01824772209199862;0.0
