node;betweenness;degree;closeness;pagerank;eigenvector;clustering_coeffs
2HmmA3GhP0xsbRUiDllJUn;7.509591329340606e-05;0.007434944237918215;0.24627890975410227;0.0008333416695275237;0.02885027435639158;0.26666666666666666
4kwEd1P9j15ZqUVP5zK7Pv;0.0016070169662717822;0.01486988847583643;0.2581159666198769;0.0016668075064141087;0.04440957236292907;0.14736842105263157
23fqKkggKUBHNkbKtXEls4;0.0009576433283560803;0.016356877323420074;0.2713454654542654;0.0017362930807491388;0.059613116599415164;0.23809523809523808
5t8dw8yCWNAezW6wP3ZOGh;0.00016284236673943923;0.001486988847583643;0.22890873212655136;0.00035757743228461813;0.00808841274117952;0.0
4YXycRbyyAE0wozTk7QMEq;0.0026352036787048528;0.021561338289962824;0.2661217024829533;0.002361350200088367;0.050911811693600685;0.0812807881773399
7qPLO2XOUaRrRxkvLZ3AEK;0.00013087763071445565;0.005947955390334572;0.2142569964020333;0.0008994890177565652;0.004700555819378266;0.14285714285714285
5ttgIeUVka6FLyi00Uu5h8;0.0063707046160463975;0.02379182156133829;0.2584734679586856;0.003060751641707598;0.039235311419850684;0.09274193548387097
1XLjkBxFokuDTlHt0mQkRe;0.003505812635183104;0.017843866171003718;0.24791477099458123;0.002424369838489715;0.03674703022376711;0.06521739130434782
7DMveApC7UnC2NPfPvlHSU;0.00908702973339616;0.035687732342007436;0.28393738131026397;0.004063723757142075;0.09768922513260146;0.10815602836879433
6hyMWrxGBsOx6sWcVj1DqP;0.0003340586136037626;0.013382899628252789;0.2571379178314447;0.001390109037427063;0.048555387803971554;0.29411764705882354
0uGApGjjFXKwUOAqYBeX7B;0.0012233646874783685;0.013382899628252789;0.24071956641879524;0.0015576951359401326;0.025315773122128276;0.13725490196078433
5zId1SmYy46E9v2KQsSTFR;0.003754686546374948;0.007434944237918215;0.19695814656060262;0.0017836028928975936;0.0021595489100777053;0.022222222222222223
0vSNFAo2h20zd3HOBcM8BX;2.345002234059512e-05;0.0022304832713754648;0.19985846732655532;0.0004428435217613858;0.001924595633175205;0.0
5CCwRZC6euC8Odo6y9X8jr;0.0010751103966139648;0.019330855018587362;0.2740350130193407;0.001996346961750791;0.07951595789911155;0.26153846153846155
12SPNXi0aDpFt0rMVbmLrr;0.001625927550996415;0.015613382899628252;0.26386404222859106;0.001716495229647383;0.049635658183772295;0.16666666666666666
4V06fnLOo7Mc3PBbYzQaH1;0.0;0.0;0.0;0.00014089137278986102;1.2015056733734243e-19;0.0
1wdU1J2NHzcDYarT7jEU2A;0.0015059054044751718;0.008921933085501859;0.22647796585700364;0.001334950638650806;0.014456690278824472;0.13636363636363635
5CWkHDzXiViC1TrpoBwDoO;0.0;0.0;0.0;0.00014089137278986102;1.2015056733734243e-19;0.0
5WdqBAQhGFCrZvBKXiPIu7;0.004194543049711662;0.021561338289962824;0.2816873114961072;0.0023927120691768695;0.06890279410286161;0.11576354679802955
4BzCdhJTyTS3gumq9xmymb;0.0;0.0;0.0;0.00014089137278986102;1.2015056733734243e-19;0.0
2FUdSx0y6GUemXtB1xXIax;0.0;0.0007434944237918215;0.1830932978819436;0.00021999326797849042;0.0010456323569316094;0.0
5jm3x1qIibWdKSEMw2G011;0.002483625891428838;0.015613382899628252;0.251591296078424;0.0019367683655512357;0.030768587708985884;0.05714285714285714
4a5cFa2gISG9QtjELLgYcZ;0.0033180651442733227;0.0022304832713754648;0.16171390283030415;0.0011179032110994627;0.00010944696207147658;0.0
0XqFDQJjqW5PfhfBCb53LR;0.0058139842943406945;0.022304832713754646;0.26716942572107516;0.002683814786807298;0.06186628817588583;0.11264367816091954
5CdJjUi9f0cVgo9nFuJrFa;0.002134385888140498;0.013382899628252789;0.23053470520836442;0.0018610070330459356;0.012439894948199531;0.058823529411764705
5Ip2ecnyGpNyZvPuuYU8Ai;5.35870615262331e-05;0.0044609665427509295;0.2544210550322713;0.0005738139223410161;0.0271390653986659;0.3333333333333333
6M7RdR9ZP52h2mfNLmiHtU;0.004253769969129453;0.02453531598513011;0.26367763174308867;0.002852915287042903;0.052922472738702486;0.11174242424242424
2zJ8chFLjiBHRNchfevMRI;0.0006428029339010789;0.011152416356877323;0.23400356597638997;0.0013518325125950342;0.011929934195931864;0.10476190476190476
