graph;n_nodes;n_edges;connected_components;avg_clustering_coeff;global_clustering_coeff;approx_global_clustering_coeff;max_closeness;avg_closeness;max_eigenvector;avg_eigenvector
rand_random_rap_100_9382_3_0.9999_1736605969617101_4;9382;28137;1;0.5908234481205661;0.059174806599477846;0.0599;0.37659574468085105;0.21502548392950116;0.6609616916862238;0.00335253009717293
rand_random_rap_100_9382_3_0.9999_17366059702095845_5;9382;28136;1;0.5891953085798555;0.0804905564249063;0.0773;0.3611966733405206;0.20152699021925952;0.6626056996407491;0.0030135613003294333
rand_random_rap_100_9382_3_0.9999_17366059706761453_6;9382;28137;1;0.5912521690222845;0.09918775638345517;0.0998;0.3370338435007545;0.19060811013657739;0.5908207413223899;0.003162838486771855
rand_random_rap_100_9382_3_0.9999_1736605971166367_7;9382;28136;1;0.5873236032719046;0.05663288076215635;0.0558;0.4019280205655527;0.22182086573597415;0.675870972107331;0.0032616913617927426
rand_random_rap_100_9382_3_0.9999_17366059717790973_8;9382;28136;1;0.5887572463645954;0.08981921411239405;0.0898;0.33692490033401573;0.19180911984301685;0.6531330562213724;0.0028634170251102486
rand_random_rap_100_9382_3_0.9999_17366059722096527_9;9382;28136;1;0.5892105377792637;0.07753671784752482;0.0717;0.32719472637857067;0.19436170790832819;0.6656614303868416;0.0029132821033572764
rand_random_rap_100_9382_3_0.9999_17366059726880963_10;9382;28137;1;0.5882538026155848;0.06545858537449958;0.0651;0.37959778254360055;0.21362544429210215;0.6680174942358147;0.0032130030972115416
rand_random_rap_100_9382_3_0.9999_173660597322006_11;9382;28137;1;0.5914378242367081;0.08403578023744791;0.0872;0.3365019011406844;0.1932781458536069;0.6667720720395368;0.0026815989964560256
rand_random_rap_100_9382_3_0.9999_17366059737977161_12;9382;28136;1;0.591392886210279;0.1019228912782653;0.0962;0.301921405812494;0.18060551336717337;0.6353474954678469;0.002602570906512906
rand_random_rap_100_9382_3_0.9999_17366059741889136_13;9382;28137;1;0.5876822729674304;0.0668282731406789;0.0638;0.3615446872470806;0.206211041085323;0.5077280109254154;0.003782132917441463
rand_random_rap_100_9382_3_0.9999_1736605974725372_14;9382;28136;1;0.5885581978988731;0.06741803236913618;0.0678;0.36953438903332547;0.20888132433561016;0.64593639087085;0.0034002678604093902
rand_random_rap_100_9382_3_0.9999_17366059752444265_15;9382;28137;1;0.5861489359134024;0.10149912627609675;0.0959;0.28321709990037136;0.17395130383073232;0.5701255553899571;0.0033214020351626807
rand_random_rap_100_9382_3_0.9999_17366059756307697_16;9382;28137;1;0.588619351437577;0.05333067327481204;0.0586;0.40069195284469505;0.2165575776694546;0.6792095102573349;0.003285139171925111
rand_random_rap_100_9382_3_0.9999_1736605976290726_17;9382;28137;1;0.5882048388953188;0.07792955165705773;0.0815;0.34552486187845305;0.20222970608112062;0.6471499279003684;0.003083763168293065
rand_random_rap_100_9382_3_0.9999_17366059769307535_18;9382;28137;1;0.5878936246072746;0.09806996434871497;0.0958;0.3503903186045643;0.19588891300930208;0.4957794604922815;0.003938064376561652
rand_random_rap_100_9382_3_0.9999_17366059773239024_19;9382;28137;1;0.5903863142926524;0.08450332846737643;0.0836;0.34118930714675394;0.2009685874934012;0.6499632637786631;0.0029534177502769355
rand_random_rap_100_9382_3_0.9999_17366059777709868_20;9382;28137;1;0.5866646469100345;0.08069885353487317;0.0812;0.3365743398392652;0.19629216104615152;0.6472350398412096;0.0030911139477773223
rand_random_rap_100_9382_3_0.9999_17366059782436008_21;9382;28137;1;0.5912422888031086;0.07330749594490388;0.0714;0.3506522632975741;0.20606533370915145;0.6687454557167163;0.002973018347633401
rand_random_rap_100_9382_3_0.9999_1736605978740296_22;9382;28137;1;0.5866523296057573;0.09125413951795469;0.0919;0.33136700812433767;0.18899814907168586;0.6567353550898637;0.002762893639227331
rand_random_rap_100_9382_3_0.9999_1736605979162652_23;9382;28137;1;0.5916671867505702;0.10764479788796645;0.1079;0.33781058696435;0.1925307793064431;0.5715661104697113;0.003503153828359456
rand_random_rap_100_9382_3_0.9999_17366059795276294_24;9382;28137;1;0.5890964313935968;0.09163985135668168;0.0886;0.32125612136570664;0.18543860250473806;0.6641139446784391;0.0027075077467948404
rand_random_rap_100_9382_3_0.9999_17366059801596153_25;9382;28136;1;0.5890905133351748;0.06915857124010277;0.0674;0.303690514729686;0.18673802796141464;0.6728396389008379;0.0026962228647466223
rand_random_rap_100_9382_3_0.9999_17366059806782868_26;9382;28136;1;0.5876297282957472;0.08541724403187834;0.0878;0.33601977218998497;0.19970450698455663;0.649528972783867;0.0029437412463316345
rand_random_rap_100_9382_3_0.9999_17366059811254084_27;9382;28137;1;0.5893172153991507;0.0831899982674243;0.0836;0.34655879419261887;0.20288979952081135;0.6447921711324972;0.003041670876636855
rand_random_rap_100_9382_3_0.9999_173660598158021_28;9382;28137;1;0.587636349626878;0.06599343095251188;0.0681;0.36325266214908036;0.2106285520740811;0.5698652205935166;0.003834885282815314
rand_random_rap_100_9382_3_0.9999_17366059821262069_29;9382;28137;1;0.5942412449816309;0.08578990270024867;0.0852;0.34745731323382345;0.20039372976415976;0.5356872640228789;0.0037180206842395863
rand_random_rap_100_9382_3_0.9999_1736605982562501_30;9382;28136;1;0.590602164441236;0.05779487040881361;0.0632;0.3885437375745527;0.21804617693825565;0.6689035252542301;0.0033131634046427876
rand_random_rap_100_9382_3_0.9999_17366059831531572_31;9382;28137;1;0.5910686071097859;0.08857748777380402;0.0897;0.35063915676160573;0.19997818162917008;0.6561212235442436;0.0028524002189737846
rand_random_rap_100_9382_3_0.9999_1736605983591657_32;9382;28137;1;0.5884416961744388;0.0749248347719311;0.0705;0.3468663338879645;0.20357479464462616;0.6625090349225392;0.002948057499571511
rand_random_rap_100_9382_3_0.9999_17366059840854125_33;9382;28136;1;0.5886612376648275;0.09835211175586665;0.0992;0.29704569203001807;0.17466726465871418;0.6316766451952275;0.002725794888558482
rand_random_rap_100_9382_3_0.9999_17366059844842856_34;9382;28137;1;0.5935941130027023;0.05557987746759696;0.0554;0.3857636318776215;0.21536356921730707;0.6783030835514386;0.0032351643268169524
rand_random_rap_100_9382_3_0.9999_17366059853844259_35;9382;28136;1;0.5912724776317332;0.10182207276062366;0.0998;0.30673903802766245;0.179457140918251;0.4878664780524098;0.0036090379245130194
rand_random_rap_100_9382_3_0.9999_17366059857762225_36;9382;28137;1;0.5936102435100575;0.09099633595622805;0.0865;0.3123980152519231;0.187634845707786;0.6516859859768515;0.0028879170741722485
rand_random_rap_100_9382_3_0.9999_17366059862059443_37;9382;28137;1;0.5919630472004919;0.09764921806742152;0.0985;0.3133685195082843;0.18507256489096607;0.6631627078753245;0.002537724092221129
rand_random_rap_100_9382_3_0.9999_17366059866166518_38;9382;28137;1;0.5895239623923384;0.08624559444916823;0.0849;0.33348738002132955;0.1950328748891048;0.6524016427658682;0.002987363546226722
rand_random_rap_100_9382_3_0.9999_17366059870531263_39;9382;28136;1;0.589649193246445;0.0952801952784702;0.0957;0.3090633545283827;0.18298761346130066;0.6543950528875703;0.002613626225903623
rand_random_rap_100_9382_3_0.9999_17366059874490242_40;9382;28137;1;0.5896192589989118;0.07437587736537705;0.0745;0.323694834546772;0.1898817888326379;0.6727974848033942;0.0028238473019259985
rand_random_rap_100_9382_3_0.9999_17366059879511669_41;9382;28137;1;0.5894067092687085;0.06971170314688668;0.0708;0.3345339134155909;0.19789410557775117;0.6744508751252777;0.002850866584075015
rand_random_rap_100_9382_3_0.9999_1736605988474248_42;9382;28137;1;0.5873589539081437;0.09109430612340547;0.0953;0.3298407229000387;0.19021752518413;0.6610662848928326;0.0027626933477324033
