graph;n_nodes;n_edges;connected_components;avg_clustering_coeff;global_clustering_coeff;approx_global_clustering_coeff;max_eigenvector;avg_eigenvector
rand_random_pop_200_18147_3_0.999999_1736694711040641_19;18147;54432;1;0.5885448751916152;0.06929657129560474;0.0708;0.67651424528148;0.0016766680242201503
rand_random_pop_200_18147_3_0.999999_17366947119620037_20;18147;54432;1;0.589179097776523;0.04908550224602732;0.0505;0.6842252746889714;0.0019792978021399587
rand_random_pop_200_18147_3_0.999999_17366947132139_21;18147;54431;1;0.5921429331319418;0.06049049016053005;0.0582;0.6820884914340782;0.0018302210786656239
rand_random_pop_200_18147_3_0.999999_17366947142380955_22;18147;54432;1;0.5907163979546554;0.07078697498444746;0.0715;0.6778234177262537;0.0017348635651486693
rand_random_pop_200_18147_3_0.999999_17366947151752827_23;18147;54432;1;0.5926396250546051;0.05355762455334248;0.0492;0.6841159234925118;0.0019454009060239131
rand_random_pop_200_18147_3_0.999999_17366947167063296_24;18147;54432;1;0.5869885276930876;0.07129263552904912;0.0664;0.6797761340035254;0.0017190182086230035
rand_random_pop_200_18147_3_0.999999_17366947176351335_25;18147;54432;1;0.5899991467057234;0.07845890649837917;0.0793;0.6702254995641297;0.0015827838667044386
rand_random_pop_200_18147_3_0.999999_17366947185007489_26;18147;54432;1;0.5888134919395688;0.056771572899744424;0.0586;0.5960516058850919;0.002212384556669148
rand_random_pop_200_18147_3_0.999999_17366947196010966_27;18147;54432;1;0.5897395435805225;0.0732341557122173;0.0751;0.6090237818937682;0.002102505822770274
rand_random_pop_200_18147_3_0.999999_1736694720503474_28;18147;54431;1;0.5878556431632979;0.08239150526865914;0.0873;0.6090593547375889;0.0020711557625413004
rand_random_pop_200_18147_3_0.999999_17366947213253076_29;18147;54432;1;0.5894805234524727;0.06276704903715481;0.0658;0.6797013021947617;0.0018235278399089184
rand_random_pop_200_18147_3_0.999999_17366947223388946_30;18147;54431;1;0.5882137842318642;0.08188741296176553;0.0827;0.6606605730603835;0.001630128207364341
rand_random_pop_200_18147_3_0.999999_17366947231689012_31;18147;54431;1;0.5877965601020418;0.07586226526531513;0.0772;0.6638196897087564;0.0018006510787428034
rand_random_pop_200_18147_3_0.999999_1736694724518032_32;18147;54432;1;0.5867768389890075;0.09198669084683045;0.0925;0.6582270348495073;0.0015505474289603022
rand_random_pop_200_18147_3_0.999999_17366947252738106_33;18147;54432;1;0.5908735229392501;0.07741488074975918;0.0768;0.6760902005453001;0.00148811112956662
rand_random_pop_200_18147_3_0.999999_17366947261449115_34;18147;54431;1;0.5877678382839933;0.05662888772330162;0.0609;0.6731744822192078;0.0019227296043086966
rand_random_pop_200_18147_3_0.999999_17366947272225776_35;18147;54432;1;0.5900839227525199;0.0922806566678607;0.0918;0.6539972563085661;0.0016557612982760826
rand_random_pop_200_18147_3_0.999999_17366947279738648_36;18147;54432;1;0.5884386360501747;0.07866816166314884;0.0785;0.6756417676171764;0.0017062961232718135
rand_random_pop_200_18147_3_0.999999_17366947288368802_37;18147;54432;1;0.5884287108223539;0.05460958269039302;0.0522;0.6831861001890244;0.001917059280803667
rand_random_pop_200_18147_3_0.999999_17366947299759755_38;18147;54431;1;0.5914721791236235;0.06996345545858584;0.0685;0.6753360573388014;0.0016891235727170908
rand_random_pop_200_18147_3_0.999999_17366947309080255_39;18147;54431;1;0.5887073841231408;0.07097516356665871;0.0719;0.6818291278196429;0.0017078678300133723
rand_random_pop_200_18147_3_0.999999_1736694731844337_40;18147;54432;1;0.589829887751066;0.06588145016132646;0.0648;0.640375144812648;0.0019517666032436757
rand_random_pop_200_18147_3_0.999999_17366947334131427_41;18147;54432;1;0.5901718667729783;0.08489136530132557;0.0844;0.5483779042527598;0.001975872354639783
rand_random_pop_200_18147_3_0.999999_17366947342158656_42;18147;54431;1;0.5899163129293806;0.056621232575558386;0.0595;0.6804775145200486;0.0019281176733826838
rand_random_pop_200_18147_3_0.999999_1736694735311795_43;18147;54432;1;0.5879940697307822;0.04929799185410363;0.0499;0.6831843914699479;0.001985989813478779
rand_random_pop_200_18147_3_0.999999_1736694736561404_44;18147;54432;1;0.5889572995106311;0.05334292789088599;0.0524;0.6408378474392015;0.002138592151746902
rand_random_pop_200_18147_3_0.999999_17366947377100623_45;18147;54432;1;0.5892170956817396;0.0704468223714907;0.0716;0.6808856289105447;0.001626277104056319
rand_random_pop_200_18147_3_0.999999_17366947386351972_46;18147;54432;1;0.5897177218945223;0.06414207022446046;0.0609;0.6597394678678042;0.0018478740516289455
rand_random_pop_200_18147_3_0.999999_17366947396235998_47;18147;54432;1;0.5887356049070449;0.06561050185745154;0.0641;0.6787343418751985;0.0016171246781214585
rand_random_pop_200_18147_3_0.999999_17366947405983748_48;18147;54431;1;0.5896243969777046;0.08170146543898327;0.0804;0.5496386727627759;0.0024436269344056305
rand_random_pop_200_18147_3_0.999999_1736694741404843_49;18147;54431;1;0.5891012902678557;0.06269918105870893;0.063;0.6788391253929295;0.0018447406552410204
rand_random_pop_200_18147_3_0.999999_17366947424160535_50;18147;54432;1;0.5903397823745191;0.06582335075466753;0.0667;0.6777685845694917;0.0018191260315214507
rand_random_pop_200_18147_3_0.999999_173669474339162_51;18147;54432;1;0.5888313972220957;0.07298505067884734;0.0705;0.6800278331095555;0.001707139682452581
rand_random_pop_200_18147_3_0.999999_1736694744321423_52;18147;54432;1;0.586430731337295;0.06667823730401362;0.0667;0.6558112190941847;0.0018209422331697147
rand_random_pop_200_18147_3_0.999999_17366947460559416_53;18147;54432;1;0.5895719206203494;0.0746068419790864;0.0748;0.6736026147749841;0.0015356725666242801
rand_random_pop_200_18147_3_0.999999_17366947469315896_54;18147;54432;1;0.5926135487338637;0.0780151808196183;0.0773;0.6505472940385043;0.0017061351235388034
rand_random_pop_200_18147_3_0.999999_17366947477723894_55;18147;54432;1;0.5886111775610315;0.06447273954653951;0.0657;0.6800023377000655;0.0017057681048165952
rand_random_pop_200_18147_3_0.999999_1736694748758659_56;18147;54432;1;0.5895364464240103;0.06868970845449765;0.068;0.6720831586655612;0.001808375536933365
rand_random_pop_200_18147_3_0.999999_17366947497027433_57;18147;54431;1;0.5907516055688261;0.06405648626051726;0.0622;0.6754264026492804;0.001773752557893888
rand_random_pop_200_18147_3_0.999999_17366947507054691_58;18147;54431;1;0.5881063342976327;0.07268757001424712;0.0734;0.6702441230712751;0.0017010347667143065
rand_random_pop_200_18147_3_0.999999_17366947516182983_59;18147;54432;1;0.5875034137725484;0.06493657486501375;0.0649;0.6806859959878662;0.001745845251004084
rand_random_pop_200_18147_3_0.999999_17366947526250844_60;18147;54432;1;0.5885883132799067;0.05844728202386582;0.0563;0.6575689085459308;0.0020193505500411945
rand_random_pop_200_18147_3_0.999999_17366947536937742_61;18147;54432;1;0.5883409283034938;0.07587037247816066;0.077;0.6745473281638702;0.0015492472947190934
rand_random_pop_200_18147_3_0.999999_1736694754560464_62;18147;54432;1;0.5906160186655233;0.05691676386770499;0.0602;0.6781713177484044;0.001927592322439797
rand_random_pop_200_18147_3_0.999999_17366947556629753_63;18147;54432;1;0.5911695658173166;0.07757220936245064;0.0777;0.6723436076532294;0.0016536893480450755
rand_random_pop_200_18147_3_0.999999_1736694756517572_64;18147;54431;1;0.5902173708600889;0.05204946018945467;0.0552;0.6856294418843848;0.0019385549708317146
rand_random_pop_200_18147_3_0.999999_17366947576810331_65;18147;54431;1;0.5886331498036258;0.07508011597741493;0.0739;0.6629951123807756;0.0017274215272463078
rand_random_pop_200_18147_3_0.999999_1736694758570408_66;18147;54432;1;0.5884565391952127;0.0658745599407078;0.0665;0.6793169975227636;0.0016815188908241448
rand_random_pop_200_18147_3_0.999999_1736694760525396_67;18147;54432;1;0.5905181146501152;0.0919379606329934;0.0888;0.6666308441549466;0.0015020297461402579
rand_random_pop_200_18147_3_0.999999_17366947612853632_68;18147;54432;1;0.5892552904138584;0.05969434344905631;0.0609;0.5983730788272406;0.0022258553260055026
rand_random_pop_200_18147_3_0.999999_17366947623395414_69;18147;54431;1;0.5879863715525045;0.08962554916586961;0.0882;0.410365955536979;0.002341841567788344
rand_random_pop_200_18147_3_0.999999_173669476311902_70;18147;54432;1;0.588707506777371;0.05180175350796668;0.0536;0.6816741053784472;0.0019528073383100941
rand_random_pop_200_18147_3_0.999999_1736694764304194_71;18147;54432;1;0.5901449699950879;0.06209048634154712;0.0669;0.6811857811886328;0.0018265730890230864
rand_random_pop_200_18147_3_0.999999_1736694765347218_72;18147;54432;1;0.5888597930588592;0.07226911048585068;0.0712;0.6655113420276544;0.001762525404645717
rand_random_pop_200_18147_3_0.999999_17366947662681687_73;18147;54431;1;0.5900717046593927;0.06863894786873251;0.0679;0.6789019729815896;0.001640860423027925
rand_random_pop_200_18147_3_0.999999_1736694767216605_74;18147;54432;1;0.5898417036105026;0.06932522667520151;0.0704;0.6715741173114237;0.0017429856467943974
rand_random_pop_200_18147_3_0.999999_17366947681849554_75;18147;54432;1;0.5901299244688029;0.07662391774633359;0.0745;0.49424569502305893;0.002518528831767931
rand_random_pop_200_18147_3_0.999999_17366947690652316_76;18147;54431;1;0.5907040605268321;0.07454887224606556;0.0733;0.63419041241695;0.0019236718175495765
rand_random_pop_200_18147_3_0.999999_17366947699756703_77;18147;54432;1;0.5885838165206662;0.09153708121164364;0.0903;0.6332570611989001;0.0017847085986231893
rand_random_pop_200_18147_3_0.999999_173669477075034_78;18147;54432;1;0.5893865811591672;0.06147788898789406;0.0591;0.6822695579918897;0.001832025971107816
rand_random_pop_200_18147_3_0.999999_1736694771791056_79;18147;54432;1;0.5901343175499626;0.07262931925841529;0.0744;0.6690055337533569;0.0017861367244400876
rand_random_pop_200_18147_3_0.999999_17366947726911535_80;18147;54431;1;0.5891610811975222;0.052200848840151456;0.0523;0.6808995539857977;0.0019484504530022497
rand_random_pop_200_18147_3_0.999999_17366947738873355_81;18147;54432;1;0.592418427581647;0.07583539691357444;0.0723;0.6798715508836208;0.0016689987355330222
rand_random_pop_200_18147_3_0.999999_17366947747639568_82;18147;54432;1;0.5929671780102119;0.08644613035422212;0.0868;0.6678152991750348;0.0016846927463844666
rand_random_pop_200_18147_3_0.999999_17366947755504615_83;18147;54432;1;0.5900134538194125;0.0776757171553575;0.0799;0.6486533118327757;0.0018252858368039589
rand_random_pop_200_18147_3_0.999999_17366947764156938_84;18147;54432;1;0.5871139204898362;0.07904340931321695;0.0766;0.48167865801097454;0.002192898365126005
rand_random_pop_200_18147_3_0.999999_17366947772738569_85;18147;54432;1;0.5875298092805639;0.07255529998007003;0.0725;0.6674905534057727;0.001851838384629402
rand_random_pop_200_18147_3_0.999999_17366947794159904_86;18147;54431;1;0.5894987477843394;0.08675592900895242;0.086;0.6631168894545575;0.0015202114485554227
rand_random_pop_200_18147_3_0.999999_1736694780222306_87;18147;54432;1;0.5923336127195499;0.0916172317992394;0.0916;0.6592261669124702;0.0015116558540457178
rand_random_pop_200_18147_3_0.999999_17366947809747396_88;18147;54431;1;0.5891044087374939;0.09002527025129861;0.0884;0.6353198603314046;0.001650313688675964
rand_random_pop_200_18147_3_0.999999_17366947817573223_89;18147;54432;1;0.5877572715514626;0.07033232947699103;0.07;0.6326484957181179;0.0019970391316569054
rand_random_pop_200_18147_3_0.999999_17366947826999772_90;18147;54432;1;0.5880530650890469;0.06328258363309798;0.062;0.6801183478520145;0.0017919832393701472
rand_random_pop_200_18147_3_0.999999_17366947837371943_91;18147;54431;1;0.5874530146581106;0.050707355046058944;0.0497;0.6816730319292372;0.0019310050917568176
rand_random_pop_200_18147_3_0.999999_1736694784968422_92;18147;54432;1;0.5902290919756595;0.07496030295498077;0.0761;0.6701960009827739;0.0017151346657216268
rand_random_pop_200_18147_3_0.999999_17366947858627238_93;18147;54431;1;0.5913781303351834;0.08118715005129575;0.0802;0.6725127607228416;0.001662786593998835
rand_random_pop_200_18147_3_0.999999_17366947866877508_94;18147;54432;1;0.5880681518126698;0.059987833739031826;0.0574;0.6818213168964495;0.0017910999623759075
rand_random_pop_200_18147_3_0.999999_17366947877644525_95;18147;54431;1;0.5892428061362892;0.054490117551475294;0.0521;0.6860633546000371;0.0018577783000373476
rand_random_pop_200_18147_3_0.999999_1736694788904679_96;18147;54432;1;0.5902951807217466;0.0617673912508736;0.0594;0.6770021085281143;0.0018785466481777246
rand_random_pop_200_18147_3_0.999999_17366947899563935_97;18147;54431;1;0.5887254058947349;0.04736994176828817;0.0476;0.6835298825743191;0.001975298713681804
rand_random_pop_200_18147_3_0.999999_173669479128094_98;18147;54432;1;0.5903938752393716;0.054428672171314696;0.0553;0.6827631124096287;0.0018615512514774768
rand_random_pop_200_18147_3_0.999999_1736694792430751_99;18147;54431;1;0.5893270704677596;0.05009673806978684;0.0484;0.6758106025769324;0.002014651534443234
rand_random_pop_200_18147_3_0.999999_17366947936866598_100;18147;54432;1;0.5911216389100786;0.09050560405889291;0.0911;0.6494886769356433;0.0017334166585972804
rand_random_pop_200_18147_3_0.999999_17366947944459457_101;18147;54432;1;0.5872678880037702;0.06953056403537147;0.0662;0.6724064897081025;0.001798726403535019
rand_random_pop_200_18147_3_0.999999_17366947953691568_102;18147;54432;1;0.5920974607704382;0.07181873152378393;0.0728;0.4787947740227155;0.002212231782710397
rand_random_pop_200_18147_3_0.999999_17366947962864416_103;18147;54432;1;0.5918044209614189;0.06278190715255462;0.0638;0.6821167378454241;0.0018037671079117724
rand_random_pop_200_18147_3_0.999999_17366947973048036_104;18147;54432;1;0.5906761167827181;0.07971264734821266;0.0782;0.6628270077967967;0.0016406503799876013
rand_random_pop_200_18147_3_0.999999_17366947981489224_105;18147;54431;1;0.5901784346980689;0.06465549802133075;0.0634;0.6799952011946445;0.0017864209702276145
rand_random_pop_200_18147_3_0.999999_1736694799142027_106;18147;54432;1;0.5879584572192407;0.07502541726306441;0.0771;0.6597326230203571;0.0017900356390264244
rand_random_pop_200_18147_3_0.999999_1736694800030894_107;18147;54432;1;0.5896864035640245;0.06924880153792494;0.0691;0.6744571389982272;0.001699244176768969
rand_random_pop_200_18147_3_0.999999_1736694800969484_108;18147;54432;1;0.5891002764012983;0.07874381397454365;0.0766;0.665136299502602;0.0016358506430101845
rand_random_pop_200_18147_3_0.999999_17366948033482008_109;18147;54432;1;0.5896132711241667;0.06089514190474289;0.0614;0.6834616110699752;0.0018648182635007376
rand_random_pop_200_18147_3_0.999999_17366948044035776_110;18147;54432;1;0.59014420164718;0.06994373526967562;0.0725;0.6790009338901336;0.0017476916663794406
rand_random_pop_200_18147_3_0.999999_17366948053308237_111;18147;54432;1;0.590961621353409;0.06799837894495626;0.0649;0.6667881793524133;0.0017641072872869037
rand_random_pop_200_18147_3_0.999999_17366948062884738_112;18147;54432;1;0.5870022570975398;0.04774662407249494;0.0464;0.6741881644009794;0.0019573740422010313
rand_random_pop_200_18147_3_0.999999_17366948075941968_113;18147;54432;1;0.5880062798304889;0.05728719312433541;0.0562;0.6809537003389202;0.0018950370510058985
rand_random_pop_200_18147_3_0.999999_1736694808703173_114;18147;54432;1;0.5918187649389349;0.05786181680384536;0.0563;0.6768183209391847;0.0019058350457808236
rand_random_pop_200_18147_3_0.999999_17366948097805684_115;18147;54432;1;0.590736360201552;0.08035084971415146;0.0771;0.6734510876648581;0.0015902985706763542
rand_random_pop_200_18147_3_0.999999_17366948106291988_116;18147;54432;1;0.5863337480138561;0.06689502317146886;0.0664;0.6795309163544166;0.0015779529896634073
rand_random_pop_200_18147_3_0.999999_17366948115843327_117;18147;54432;1;0.5895181471757075;0.0766979946123915;0.0738;0.6421254353691704;0.001884852157438297
rand_random_pop_200_18147_3_0.999999_17366948124546273_118;18147;54432;1;0.5896691019310858;0.0605690217576614;0.0579;0.6150985818521865;0.002073461028216778
rand_random_pop_200_18147_3_0.999999_1736694813512719_119;18147;54432;1;0.5887403094184693;0.05386701072472422;0.0547;0.6820911187479037;0.001904507010075713
rand_random_pop_200_18147_3_0.999999_17366948146592932_120;18147;54432;1;0.5859888466795166;0.06576480415815852;0.0642;0.5914758986077643;0.0020002068138230667
rand_random_pop_200_18147_3_0.999999_1736694815640073_121;18147;54432;1;0.5890541329983778;0.06178912397745495;0.0561;0.668130551862957;0.001921269712905386
rand_random_pop_200_18147_3_0.999999_1736694816665177_122;18147;54432;1;0.589240580258296;0.05424342423055998;0.0547;0.6746421478336224;0.0019571766758194283
rand_random_pop_200_18147_3_0.999999_17366948178318675_123;18147;54432;1;0.5891062950952359;0.05097098982635967;0.0515;0.6823902539213078;0.0019388395516632248
rand_random_pop_200_18147_3_0.999999_17366948190507622_124;18147;54431;1;0.5891727877889014;0.06183401080544693;0.059;0.6811078938400599;0.0017455738065322477
rand_random_pop_200_18147_3_0.999999_17366948200865607_125;18147;54432;1;0.5904726437157342;0.09289478347987427;0.088;0.6421690625262737;0.0017249802487894564
rand_random_pop_200_18147_3_0.999999_17366948208411095_126;18147;54432;1;0.5879561866079172;0.07480621197783675;0.0692;0.6552638371517925;0.0017681151454866746
rand_random_pop_200_18147_3_0.999999_17366948217191637_127;18147;54432;1;0.5909809352678537;0.08140099238864178;0.081;0.6187306126996464;0.0018938223313483282
rand_random_pop_200_18147_3_0.999999_17366948225525572_128;18147;54431;1;0.5890229289343785;0.07181187213078982;0.0734;0.6786918452064649;0.0015916248010216171
rand_random_pop_200_18147_3_0.999999_17366948234665866_129;18147;54432;1;0.5872582956130963;0.04045291090709852;0.0414;0.6880703872871337;0.00206500800684308
rand_random_pop_200_18147_3_0.999999_173669482493308_130;18147;54432;1;0.5890033827320695;0.050706474909191314;0.049;0.6864907614758541;0.0019580215827552355
rand_random_pop_200_18147_3_0.999999_17366948261517289_131;18147;54432;1;0.5905578934376159;0.06027231654909897;0.0593;0.6831549330984195;0.0018571168888903106
rand_random_pop_200_18147_3_0.999999_17366948272172842_132;18147;54432;1;0.5888605189518168;0.05543815534321054;0.0538;0.6807146266812132;0.0019170121641956612
rand_random_pop_200_18147_3_0.999999_17366948283542588_133;18147;54431;1;0.5879419564938794;0.07119055608633658;0.0696;0.6613179734914123;0.0017869412404611202
rand_random_pop_200_18147_3_0.999999_1736694829273317_134;18147;54431;1;0.5871632683452128;0.07870794174044608;0.0837;0.6749508614959432;0.0016045752564236592
rand_random_pop_200_18147_3_0.999999_17366948301322312_135;18147;54432;1;0.589414192636848;0.07418557181811379;0.074;0.6672047248342535;0.0017219340229494226
rand_random_pop_200_18147_3_0.999999_17366948310224297_136;18147;54432;1;0.5901475023554669;0.07938426107924558;0.0808;0.6602221941264046;0.0017450601612807126
rand_random_pop_200_18147_3_0.999999_17366948337985027_137;18147;54432;1;0.5891287911139771;0.050754497899564835;0.0496;0.6832704515326963;0.0019323674612867973
rand_random_pop_200_18147_3_0.999999_17366948350370827_138;18147;54431;1;0.59031834953201;0.06635914476168865;0.0663;0.5934556081173554;0.0020991449797398095
rand_random_pop_200_18147_3_0.999999_17366948360077982_139;18147;54431;1;0.5897148966010493;0.06628734600332609;0.0663;0.6781604818189124;0.0018007117803448254
rand_random_pop_200_18147_3_0.999999_17366948369707782_140;18147;54432;1;0.5892834501494418;0.07547508268400695;0.0758;0.6690539140980807;0.001564868303055452
rand_random_pop_200_18147_3_0.999999_17366948378699505_141;18147;54431;1;0.5872010268989851;0.06902817826710292;0.0672;0.6783533949074507;0.0016728791768806932
rand_random_pop_200_18147_3_0.999999_17366948388400078_142;18147;54431;1;0.5902348730940299;0.07468044161078752;0.0732;0.6677699344261729;0.0017137822276068167
rand_random_pop_200_18147_3_0.999999_17366948397363067_143;18147;54432;1;0.5905202609287598;0.06535046718247733;0.0649;0.6750203208429625;0.001840732236110525
rand_random_pop_200_18147_3_0.999999_17366948407179706_144;18147;54432;1;0.588597091300969;0.07315391498396617;0.0698;0.6741564464358061;0.0017872554161905085
rand_random_pop_200_18147_3_0.999999_1736694841608178_145;18147;54431;1;0.5900975913753844;0.06340013198754299;0.0669;0.6825827111112034;0.0016814632073143922
rand_random_pop_200_18147_3_0.999999_1736694842617333_146;18147;54432;1;0.5889303654163756;0.06607351744055662;0.0621;0.6781907967887557;0.0017375494301318183
rand_random_pop_200_18147_3_0.999999_17366948435881677_147;18147;54431;1;0.5877674228565468;0.06579943922864571;0.067;0.6672925925936942;0.001861161475528563
rand_random_pop_200_18147_3_0.999999_17366948445877378_148;18147;54432;1;0.5880668680650454;0.07089812490616774;0.0713;0.6277835595517246;0.0020649287039507646
rand_random_pop_200_18147_3_0.999999_17366948455114436_149;18147;54432;1;0.5915036228499551;0.06647609656864956;0.0659;0.6685993056868943;0.0017532071824442287
rand_random_pop_200_18147_3_0.999999_17366948464856431_150;18147;54432;1;0.5872542866314551;0.05956054047697709;0.0582;0.48306625484369226;0.002301331852342219
rand_random_pop_200_18147_3_0.999999_17366948475598397_151;18147;54432;1;0.5886353445424043;0.04342762554451232;0.0435;0.6850967393953044;0.0020452576731665845
rand_random_pop_200_18147_3_0.999999_17366948489211118_152;18147;54432;1;0.5896803343894448;0.07102413628964879;0.0698;0.6561343831733099;0.0018560042113559686
rand_random_pop_200_18147_3_0.999999_17366948498456087_153;18147;54432;1;0.5879574695823546;0.08369113484872027;0.0808;0.6657229903814414;0.0016596756251754767
rand_random_pop_200_18147_3_0.999999_17366948506688282_154;18147;54432;1;0.5900301708959275;0.07374750376271591;0.0714;0.6642614563424734;0.001667777899320448
rand_random_pop_200_18147_3_0.999999_17366948515520604_155;18147;54432;1;0.5885268365060541;0.061377999947153365;0.0614;0.6803869706346872;0.0017173246259660998
rand_random_pop_200_18147_3_0.999999_1736694852591524_156;18147;54431;1;0.5904662765696582;0.0713027304441723;0.0742;0.672896568074497;0.0017542082599736498
rand_random_pop_200_18147_3_0.999999_17366948535088465_157;18147;54432;1;0.5899429931778248;0.06630850404470813;0.0687;0.6786352196368555;0.0018464992051015808
rand_random_pop_200_18147_3_0.999999_17366948544899707_158;18147;54431;1;0.5894679450160859;0.06800856449055002;0.0664;0.6499044305567386;0.001969431998310178
rand_random_pop_200_18147_3_0.999999_17366948554417593_159;18147;54432;1;0.5898689017804438;0.0654567978081923;0.0653;0.6792567722189276;0.0017482844412379257
rand_random_pop_200_18147_3_0.999999_17366948564361336_160;18147;54431;1;0.5856168845503787;0.05690872483221476;0.0564;0.6681100720514065;0.001936651370694331
rand_random_pop_200_18147_3_0.999999_17366948575379832_161;18147;54431;1;0.590454554008689;0.08501564906354017;0.0808;0.6531708792174524;0.0016212094353487867
rand_random_pop_200_18147_3_0.999999_1736694858341864_162;18147;54432;1;0.5887189935721381;0.040149261551909746;0.0427;0.6879491187465996;0.0020807144393447754
rand_random_pop_200_18147_3_0.999999_1736694859819509_163;18147;54432;1;0.5891886024600267;0.06666982037876776;0.0665;0.6697465215651058;0.0018617875184865009
rand_random_pop_200_18147_3_0.999999_17366948608000615_164;18147;54432;1;0.5884709003617183;0.04287978792051184;0.0449;0.6870400770212771;0.002028383642237807
rand_random_pop_200_18147_3_0.999999_1736694862193917_165;18147;54431;1;0.5900120975371629;0.05888935850712409;0.0597;0.6515021486266817;0.0020091208716700583
rand_random_pop_200_18147_3_0.999999_17366948632528722_166;18147;54431;1;0.5913370891061496;0.07140201749474924;0.0725;0.5688612167506276;0.0022790788206131893
rand_random_pop_200_18147_3_0.999999_1736694864168761_167;18147;54432;1;0.5881580613744879;0.0641591076797968;0.0649;0.679087283631695;0.0017757257636576446
rand_random_pop_200_18147_3_0.999999_17366948651968107_168;18147;54432;1;0.5894366618367028;0.061422035170717565;0.0582;0.6673078294307748;0.0019252239394075392
rand_random_pop_200_18147_3_0.999999_17366948662388904_169;18147;54432;1;0.5924041676124577;0.08305222977280294;0.0852;0.6508460481141357;0.0017564584771399428
rand_random_pop_200_18147_3_0.999999_17366948670655348_170;18147;54432;1;0.5874705004242161;0.06820335712578122;0.0674;0.6774883720153873;0.0016250537910265212
rand_random_pop_200_18147_3_0.999999_1736694868022732_171;18147;54431;1;0.5887203967068051;0.07741223746236502;0.079;0.6650841131126515;0.0017885252410097627
rand_random_pop_200_18147_3_0.999999_17366948688896449_172;18147;54432;1;0.5880397337232018;0.07448147135954226;0.0747;0.6707806512453068;0.0017197660354766624
rand_random_pop_200_18147_3_0.999999_17366948722273815_173;18147;54432;1;0.5878276118720286;0.06430373648811741;0.0637;0.6639173075470379;0.0018730048387465238
rand_random_pop_200_18147_3_0.999999_17366948732415512_174;18147;54432;1;0.5900455722408279;0.07784664604262545;0.0765;0.6771478362357911;0.0016080826641497402
rand_random_pop_200_18147_3_0.999999_17366948741216533_175;18147;54432;1;0.5880821325254622;0.054651483560545305;0.0584;0.6799963545683013;0.001945661103771828
