graph;n_nodes;n_edges;connected_components;avg_clustering_coeff;global_clustering_coeff;approx_global_clustering_coeff;max_closeness;avg_closeness;max_eigenvector;avg_eigenvector
rand_random_trap_100_4027_3_0.9999_1736542309437405_12;4027;12071;1;0.5920964798976219;0.11147981538821056;0.1097;0.35408970976253296;0.2125938714620019;0.5572964013204429;0.006429927480957323
rand_random_trap_100_4027_3_0.9999_17365423095796356_13;4027;12071;1;0.59075010615676;0.09964825493809427;0.0993;0.3336924989639453;0.20028808870857284;0.6457674050285629;0.005160770043680375
rand_random_trap_100_4027_3_0.9999_1736542309732009_14;4027;12072;1;0.5908613225958763;0.10117250429420363;0.1032;0.36777199232666485;0.21677702430519574;0.6104074480250768;0.006051717349782129
rand_random_trap_100_4027_3_0.9999_17365423098900213_15;4027;12072;1;0.5857334731783259;0.09767740909609422;0.0995;0.3977867799624543;0.22660084517077042;0.585224761964605;0.0065310171464454505
rand_random_trap_100_4027_3_0.9999_17365423101285975_16;4027;12072;1;0.5896489913397681;0.09600817176896548;0.0967;0.3560311284046693;0.21198759276289597;0.6568566442101216;0.005354862583288542
rand_random_trap_100_4027_3_0.9999_1736542310288161_17;4027;12072;1;0.586155216582652;0.0848323293592277;0.0851;0.3934714620797498;0.2288911141142149;0.5915034672478626;0.006586327328462864
rand_random_trap_100_4027_3_0.9999_17365423104663227_18;4027;12072;1;0.5942400939448752;0.10248959227583432;0.1034;0.3256754570457855;0.19622225587891048;0.6427352450223929;0.005238596891704841
rand_random_trap_100_4027_3_0.9999_17365423106221173_19;4027;12071;1;0.5898176042104316;0.11660322275966685;0.1139;0.34543114543114545;0.20071476762707008;0.6194780247074881;0.005416219291668287
rand_random_trap_100_4027_3_0.9999_17365423107637472_20;4027;12072;1;0.5899797015659466;0.09697998241560513;0.1017;0.3860759493670886;0.22456412803124948;0.6011062404419474;0.006391763119738942
rand_random_trap_100_4027_3_0.9999_17365423109198155_21;4027;12071;1;0.5863884219452923;0.12994756909172903;0.1334;0.3451350192884698;0.19798659903275437;0.5556285573632479;0.00620354097696755
rand_random_trap_100_4027_3_0.9999_17365423110512173_22;4027;12072;1;0.5986716738606067;0.10608142709250533;0.1064;0.37360801781737196;0.22005096420060818;0.5556663551163213;0.006759918699465325
rand_random_trap_100_4027_3_0.9999_17365423112001443_23;4027;12071;1;0.5891874268447191;0.10333270255320388;0.1073;0.36767123287671233;0.2135006461040516;0.6439217419798987;0.005358591464902709
rand_random_trap_100_4027_3_0.9999_17365423113514209_24;4027;12072;1;0.5877583351945724;0.12090180437169125;0.1223;0.39247416650419187;0.21383078056955648;0.5198767816380955;0.006582141449727954
