graph;n_nodes;n_edges;connected_components;avg_clustering_coeff;global_clustering_coeff;approx_global_clustering_coeff;max_closeness;avg_closeness;max_eigenvector;avg_eigenvector
rand_random_house_100_3249_3_0.6_17365422786578252_15;3249;9734;1;0.33677136909326605;0.06529167079330495;0.0691;0.4054425165397578;0.2558292244156034;0.5477095239735074;0.008240272430926846
rand_random_house_100_3249_3_0.6_17365422787387128_16;3249;9732;1;0.3405833415460297;0.05949926362297496;0.0571;0.4264145989234607;0.25987788601314343;0.5911309701505106;0.007910565613571445
rand_random_house_100_3249_3_0.6_17365422788238895_17;3249;9737;1;0.34557482061428585;0.062381721028609595;0.0618;0.42203742203742206;0.25880405812923174;0.5628674436549834;0.007991684321292408
rand_random_house_100_3249_3_0.6_17365422789094973_18;3249;9737;1;0.33288200970073756;0.06724963670971572;0.0678;0.3995079950799508;0.25428013608062855;0.47421190731207696;0.008518066432983242
rand_random_house_100_3249_3_0.6_17365422790681906_19;3249;9734;1;0.3303283235770118;0.07835650751767703;0.0768;0.37592592592592594;0.24897183792651764;0.3908719369258985;0.009101706256360843
rand_random_house_100_3249_3_0.6_17365422791403284_20;3249;9735;1;0.32547925988836424;0.05724114268399735;0.0575;0.44590884129599123;0.25870696385679;0.6520834548129528;0.007115720368546448
rand_random_house_100_3249_3_0.6_17365422792242239_21;3249;9732;1;0.336070171134926;0.06574781335338584;0.0656;0.4249084249084249;0.2566358942622078;0.5351100923619158;0.008446999519064803
rand_random_house_100_3249_3_0.6_1736542279304373_22;3249;9737;1;0.32934801352482296;0.07061826893370696;0.0697;0.4079377040944486;0.2526799667519267;0.43663515918169277;0.008985392074956907
rand_random_house_100_3249_3_0.6_1736542279381827_23;3249;9735;1;0.32942481039101057;0.06513937888951138;0.0626;0.41582383817692997;0.256510287900006;0.5832690388941134;0.007950091860037985
rand_random_house_100_3249_3_0.6_17365422794617083_24;3249;9736;1;0.33489023334545254;0.07217201827251711;0.0712;0.38261279302626927;0.2519330886866034;0.45945841379365926;0.008907303363889884
rand_random_house_100_3249_3_0.6_17365422795376723_25;3249;9735;1;0.3428232099826645;0.05596886948642274;0.0594;0.44652185867473193;0.26188870298151806;0.6416973205590945;0.007372000084377851
rand_random_house_100_3249_3_0.6_17365422796250224_26;3249;9736;1;0.3286485690610038;0.06661768559288507;0.0673;0.3988701952597323;0.2556740206671151;0.4466169194223352;0.008923146038817975
rand_random_house_100_3249_3_0.6_1736542279700626_27;3249;9735;1;0.33341718471096726;0.0659140291431784;0.0675;0.3954705953975405;0.25622672549763026;0.4764729105107457;0.008965162307533966
rand_random_house_100_3249_3_0.6_17365422797789533_28;3249;9738;1;0.3396674030260472;0.06960895667694304;0.0689;0.39427045399368776;0.2556046390501683;0.37061596331607816;0.009166169906834281
rand_random_house_100_3249_3_0.6_17365422798554442_29;3249;9734;1;0.33405815065847083;0.06735499104211758;0.066;0.39283986453797776;0.25523612952662844;0.4205617958969405;0.009185962975670483
rand_random_house_100_3249_3_0.6_17365422799325378_30;3249;9735;1;0.3333104605075827;0.07740423603491867;0.0816;0.3775866077656359;0.24785167371311995;0.4577740045264274;0.008561603642438596
rand_random_house_100_3249_3_0.6_17365422800062335_31;3249;9735;1;0.3378678767621716;0.07250230699086486;0.0693;0.4045839561534629;0.25283720786960323;0.532346287619811;0.008223121555117362
rand_random_house_100_3249_3_0.6_17365422800834782_32;3249;9734;1;0.33613499432731997;0.0611772959949042;0.0642;0.41753438745340016;0.2593881756728965;0.4376526960177604;0.00843496215222007
rand_random_house_100_3249_3_0.6_17365422802784827_33;3249;9733;1;0.3373025039931829;0.06909441314752848;0.0713;0.39721169132933837;0.25392659764910314;0.5737708018922912;0.008038407197939959
rand_random_house_100_3249_3_0.6_1736542280355457_34;3249;9737;1;0.33908218018384645;0.06285090820545719;0.0637;0.42669469259064635;0.25634779779773553;0.6185147020081583;0.007478938432621404
