node;betweenness;degree;closeness;pagerank;eigenvector;clustering_coeffs
2AZOALDIBORfbzKTuliwdJ;0.003300113130670665;0.010714285714285714;0.24429458862506903;0.0013658201724076299;0.0019310699462140527;0.13333333333333333
2tY2GFdhH0Wa2VBvsxew5X;0.0010497795542170197;0.009285714285714286;0.2306660583941606;0.0010755736652134616;0.0014773999104143662;0.0641025641025641
7wU2WGCJ8HxkekHHE2QLul;0.005695765520533993;0.025;0.2653974205158968;0.00169182460270748;0.03965220436256893;0.24369747899159663
5rI6C5mJm6GYXbGHhpHTu9;0.0;0.0007142857142857143;0.17197959183673472;0.00027159618111171333;2.4237050212191428e-06;0.0
1Pu2OFhNGOTakxDgxoIXiv;0.0;0.0;0.0;0.0001286008230452738;1.46968713796454e-17;0.0
4QrBoWLm2WNlPdbFhmlaUZ;0.0009759937637145485;0.04285714285714286;0.2569953528899216;0.0022243511280029414;0.09558571435549224;0.41638418079096046
73c2MjCAFNyKYIs7nBlqG2;0.0;0.0;0.0;0.0001286008230452738;1.46968713796454e-17;0.0
60XHOAhvEBiV6BGBOv8ClM;0.0011355049525171043;0.0014285714285714286;0.19632460616818284;0.0004326293299911463;0.0011231755730273713;0.0
39yVoqm6sYFvvqF1RciUVf;0.014671117704012436;0.029285714285714286;0.26555672268907565;0.003445087837147635;0.005980501958437313;0.11097560975609756
5aINmhPWfAHvZ5qaMdBezq;0.0;0.0;0.0;0.0001286008230452738;1.46968713796454e-17;0.0
4Sm7JCttzWMwHJtb3UJ8SY;0.001329067907596123;0.01;0.229113153806318;0.0013138142946716653;0.00047718286013885135;0.07692307692307693
788HzQOFhN3mcDo0InBqbJ;3.0634126416828345e-06;0.002142857142857143;0.002142857142857143;0.0016157679154133542;1.7024855806181236e-13;0.0
32x1uogH2zajP85pzZAtuE;0.005152017942272302;0.008571428571428572;0.2505195356738392;0.0011388030993843062;0.003528830184424843;0.015151515151515152
7ExWkh4tY8Y0HYmTD3kz7Y;0.0055248388831981195;0.005714285714285714;0.1898787553648069;0.001521692264671345;0.000175261325667662;0.17857142857142858
3AIPhNgeF9S1Kyg9Yy3UQW;0.009988405357917007;0.013571428571428571;0.24208891928864568;0.001989084034828235;0.0008982555150718708;0.12280701754385964
7qAoXV4U0qDxQAUqhszjAA;0.0004546456773744399;0.005;0.2190727902946274;0.0007208714723175079;0.0002407989833447579;0.3333333333333333
1GDbiv3spRmZ1XdM1jQbT7;0.001637750790017537;0.03357142857142857;0.27125536480686696;0.0018858377799268805;0.0765569767289126;0.46993524514338575
1db5TWniHR7iqwXer7AiQ2;0.010839422979179817;0.008571428571428572;0.1993769716088328;0.0032962731130929475;2.8752265249094602e-05;0.015151515151515152
2gDqGAadPIPiA7LtmNn74g;0.0012824849308505297;0.011428571428571429;0.22624264893889032;0.0013805187329757383;0.0007580142953176303;0.13333333333333333
27Owkm4TGlMqb0BqaEt3PW;3.4796477561718046e-05;0.0014285714285714286;0.16723398223398225;0.00047594860170478085;1.442539794961955e-06;0.0
7FnZWGw9lwOr7WzieTKEPR;0.005223600921910614;0.0064285714285714285;0.23285131578947368;0.0011744474376792437;0.0010030740365790174;0.027777777777777776
5oYHL2SijkMY52gKIhYJNb;0.0022699887674869803;0.002142857142857143;0.18117014742014745;0.0008442605060648727;1.0747737280770034e-05;0.0
4QVBYiagIaa6ZGSPMbybpy;0.007487374823342221;0.017857142857142856;0.2729287476866132;0.0016409496131735138;0.017747208599342534;0.18333333333333332
029uS2pMvwk0TsIUTHkyyw;0.00046036636654518047;0.012857142857142857;0.23690361445783134;0.0009031433948735705;0.017055014638267127;0.20261437908496732
384MqcXCGGFh9UcjI5Tpc5;0.0004663374212589223;0.024285714285714285;0.24162616056799566;0.0013473852821244497;0.05020215045227952;0.40463458110516937
1fux65HMCBvfJHqlBc4Nno;0.003022679119808902;0.055;0.27108915441176473;0.002848013644063297;0.11625827504070568;0.3773069036226931
2cy1zPcrFcXAJTP0APWewL;0.00805483143814962;0.018571428571428572;0.26724101479915435;0.0017655416668425684;0.012896257504996187;0.1476923076923077
6xzqyY0a9uWCg3zwWa6sez;4.3644171896189105e-06;0.002142857142857143;0.1510215053763441;0.000497356441298148;6.391181691127734e-07;0.3333333333333333
3xRCzkcc1kranGVzx6foMG;0.001135504952517104;0.0014285714285714286;0.1604997279158353;0.0006364718494170054;1.4775709364999293e-06;0.0
1ykothWH0xl8drRyJWuw7I;0.0006862319235274115;0.0064285714285714285;0.22970794392523367;0.000569219911993305;0.011971235696650467;0.4722222222222222
7K9rdoOJSiKXoVXPlSkGKT;0.009304417790139614;0.02;0.2614760638297872;0.0023012090715941276;0.006737495679802039;0.06613756613756613
7EP6QHjz7FSJZBVjDuAmas;0.0;0.0;0.0;0.0001286008230452738;1.46968713796454e-17;0.0
6Itjwvv5YmsC8ZcI5N4Jux;0.0008125018676302224;0.012142857142857143;0.2346420047732697;0.0008745288729333745;0.01650670139675321;0.22794117647058823
4VMYDCV2IEDYJArk749S6m;0.007746875423415924;0.052142857142857144;0.2765973741794311;0.0031886485897333304;0.09619417650667814;0.3093607305936073
4axKuDPr6WKcDCyh8vueTY;0.0018987435817820917;0.03428571428571429;0.25492221261884185;0.0019574366913262618;0.06428960348582977;0.34574468085106386
5lFhCi03HDneWzvCxGctrT;0.0013305527856141749;0.045714285714285714;0.2635005955926147;0.0023909213736567755;0.09551072684877945;0.37648809523809523
4Tw0VaV1ENei24iQnktjXj;8.227485480750384e-05;0.02;0.2428863573977491;0.0010994431996227503;0.04619578060146663;0.5052910052910053
5fJsY7afrbsyzJj9wdzJMh;0.003403391445830298;0.03785714285714286;0.2673217522658611;0.002206451858434943;0.07838121973632604;0.35921625544267055
6nVcjUJemqpJjc1WevwTvL;6.246615889150051e-05;0.0014285714285714286;0.17418011811023623;0.0004523598536804366;8.690953188847891e-06;0.0
2OHKEe204spO7G7NcbeO2o;0.004628837661410428;0.04928571428571429;0.2681318181818182;0.0028122608675929476;0.08758203467359889;0.26555839727195224
7y5vacxuCM2lyUEEPnQcwd;0.0;0.0007142857142857143;0.1996919431279621;0.00016207249760822614;0.0021306250987548933;0.0
2YMMZXPBFWM9aFUL4fzRTn;0.0;0.0;0.0;0.0001286008230452738;1.46968713796454e-17;0.0
7qG3b048QCHVRO5Pv1T5lw;0.006124594531636126;0.017142857142857144;0.26109029212156976;0.0014186289835714982;0.0317248423287721;0.3079710144927536
2piHiUbXwUNNIvYyIOIUKt;0.0011554005263742211;0.005714285714285714;0.20868750000000003;0.000990812367834546;0.00010842531808778904;0.17857142857142858
7wTu5u7W3kc9Id5JAvSAFV;0.0;0.0007142857142857143;0.15942972972972974;0.00036508698517081345;5.325224357736609e-07;0.0
3zhijRRIZX2B6G2T7vJl9p;0.0008566898974276039;0.010714285714285714;0.2190727902946274;0.0013474325485039488;0.0003134085773232935;0.13333333333333333
0Zncosr79q01riJYbSBNA1;0.000561489196104717;0.002857142857142857;0.18822271857051692;0.0007027558332299947;1.743439484866032e-05;0.0
37UACiDcdzEYii0iU0QpAf;0.0017882682624692373;0.020714285714285713;0.24050964936123947;0.0013502182954599465;0.02949710808693868;0.2733990147783251
5vLOlJcOKe9DfBC5LeLpSs;0.0003565928444180104;0.005;0.23773105857066096;0.0005309749191348972;0.0034753986715358983;0.047619047619047616
0QE9iXPzgSaBq34OqIZ4n2;0.004389509421759264;0.01;0.2032234726688103;0.0017303753854727415;4.738292515975988e-05;0.10989010989010989
46lnlnlU0dXTDpoAUmH6Qx;0.0;0.0;0.0;0.0001286008230452738;1.46968713796454e-17;0.0
0GM7qgcRCORpGnfcN2tCiB;0.004069740991110884;0.020714285714285713;0.26163069189828503;0.0014165333249750063;0.03902496867366662;0.32019704433497537
7thOJx5gcuoJcEcaoHsPAk;0.0012583923410617497;0.007857142857142858;0.21440150230191424;0.0007439417491268211;0.006083300866017302;0.36363636363636365
4bJh7sMPcVRiqe5jlnsWQV;0.0014947873017554971;0.005714285714285714;0.22734712230215828;0.0006690295212597128;0.0034533991872189537;0.10714285714285714
4AgfaZvOiSS97uy5ekQ7bf;0.00046426692646774867;0.002857142857142857;0.20243308167467403;0.0005395683964698655;0.00010515457453765385;0.0
7npqy7rgdX2D3yfVyWExKo;0.000779977459771158;0.012857142857142857;0.24429458862506903;0.0009561692469482175;0.01454809340351584;0.1568627450980392
