node;betweenness;degree;closeness;pagerank;eigenvector;clustering_coeffs
4lDiJcOJ2GLCK6p9q5BgfK;0.0018346533262385489;0.0011725828802899478;0.1734660997050573;0.00023554762081340317;0.0006908125213782291;0.05454545454545454
71BhXa24Zf5zcikUb00l2N;0.0;0.0003197953309881676;0.13744463494401754;5.812874538964745e-05;1.6109397612333021e-06;1.0
5OkJ74jazRprW3kCTjfgOL;0.0005141045196603669;0.0003197953309881676;0.12194572964604465;0.0001424108249731665;1.4861390772627725e-07;0.0
2sjnyyL9NXijL3Fr2eLikf;0.0001960013544880617;0.001812173542266283;0.1386546732338679;0.0002910851134494426;1.3863296173292333e-05;0.3161764705882353
5Matrg5du62bXwer29cU5T;0.002139667541899277;0.005223323739473404;0.19990463916623624;0.0006155391058377959;0.01364463872472939;0.10459183673469388
7jZMxhsB8djyIbYmoiJSTs;0.00045921294871686095;0.0023451657605798957;0.19025156145681899;0.0002489090773851723;0.007501820514443453;0.14285714285714285
1IQ4CjwKkdARjL5KtYiMt4;0.0;0.0;0.0;1.8680764423951924e-05;1.9437849118420247e-91;0.0
0OYspJRShx3Yx7QIykOJgq;0.0;0.0;0.0;1.8680764423951924e-05;1.9437849118420247e-91;0.0
7siPnM6FjNP8KnXO5YDwAH;0.0014969277426388307;0.0021319688732544507;0.16003767723791906;0.00033229728677884574;7.207066819560954e-05;0.22105263157894736
7wU2WGCJ8HxkekHHE2QLul;0.0018773904626764092;0.004583733077497068;0.1916890337376795;0.0003534888368448495;0.03846017654249809;0.18383167220376523
7ciBW1p3KBsYIkFk4UmwS8;0.0006012791768993043;0.002238567316917173;0.17483154129491604;0.00017566082732174527;0.018531405189894476;0.2904761904761905
2l35CQqtYRh3d8ZIiBep4v;0.0;0.0;0.0;1.8680764423951924e-05;1.9437849118420247e-91;0.0
6FJeuwLBCX8VSTf6hp1Vc9;0.00017139847839245;0.00021319688732544505;0.09511384337553377;0.00010200721383989562;5.149791445719196e-11;0.0
0Do6bAo2kcVLp7ekzypskJ;0.0017118461431969614;0.002664961091568063;0.1451433242816516;0.0006444451676461801;3.9875335933980374e-05;0.02666666666666667
1miuiUk8Xya3zRHZzqAYAW;0.00018645894806640177;0.0006395906619763352;0.13160367051244257;0.00013281191080723355;7.014671121149176e-07;0.13333333333333333
5qpRZGcyFKPkQqecBMZ1wz;0.0;0.0;0.0;1.8680764423951924e-05;1.9437849118420247e-91;0.0
2PVg2kfkw7jNNVfy6ouB3H;5.268510205201155e-06;0.0003197953309881676;0.1412943914617672;6.471803351916847e-05;5.772802216330676e-06;0.6666666666666666
5M3ffmRiOX9Q8Y4jNeR5wu;0.0;0.0;0.0;1.8680764423951924e-05;1.9437849118420247e-91;0.0
7drPVZKqAnbY227UltZV3l;0.0009328841493726254;0.0008527875493017802;0.11849036631016899;0.0003617859354734652;2.9144211241115594e-07;0.0
3jPN2U65cMPzvozEBue5zp;3.620440328533525e-08;0.0003197953309881676;0.13410685883112042;6.0111708234251174e-05;3.052185045472436e-06;0.6666666666666666
5UOOgRWguRmVZo1voJuQpf;0.0018898128924940804;0.002878157978893508;0.14009952669108774;0.0007217576847995245;5.111513315949113e-05;0.008547008547008548
7h1amg0X7Q5d0D5KfuyKTg;0.0003454843146018615;0.0010659844366272253;0.1688340901929687;0.00013116186702635013;0.000226582890245778;0.4
0TW5M8RYADmgeCP1q523hf;0.000535449468792953;0.0007461891056390577;0.12116352640057305;0.0002623055988960703;6.37722251669122e-08;0.047619047619047616
24BYRlsS8uIO4jA71mJ4Js;0.0;0.0;0.0;1.8680764423951924e-05;1.9437849118420247e-91;0.0
6sYR8JTRUUUzSD9IydLhfG;0.0006647216448113979;0.0013857797676153929;0.1605971902529473;0.00021695353460451526;7.675131954150923e-05;0.038461538461538464
5snNHNlYT2UrtZo5HCJkiw;0.0009279952004768528;0.0027715595352307857;0.15695963125961734;0.0004565296697724684;0.00014213482532707505;0.15692307692307692
1AACxWCwNIa3ecOBQJnXRV;0.0006008952739864346;0.005116725295810681;0.1831045603258426;0.00032196162489804916;0.03563160281910203;0.2730496453900709
6CAOElXrWvhb594GKitCch;0.0005682361149683343;0.0012791813239526704;0.12830104771879555;0.00032858241790874917;1.0936010430193613e-06;0.0
2BTS8Np1YzPQuXjgdlqsBB;0.00017139847839245002;0.0004263937746508901;0.13700055390294127;9.056023261745239e-05;0.00011567270154145894;0.5
5R42oko4xV2U7uqlZXbzqk;3.6818675764783357e-05;0.0010659844366272253;0.13663934368105007;0.00015607308988641597;1.779771939220971e-06;0.15555555555555556
7yK3vix9XmeNwPDmjGs78F;8.780698173799905e-06;0.0005329922183136127;0.14868826667950658;9.287010361121932e-05;7.155976549762377e-06;0.7
7rTPCNINGzMp3Hc8Xqht5Z;0.000431366391077878;0.0021319688732544507;0.1728085817142692;0.00024343516762722673;0.0002851636270502061;0.1631578947368421
5ttgIeUVka6FLyi00Uu5h8;0.0009401287557776504;0.0023451657605798957;0.1727691906539286;0.0003908727713104014;0.0014849532266030367;0.0735930735930736
0NIIxcxNHmOoyBx03SfTCD;0.0014605350496058695;0.0029847564225562308;0.19784349762432388;0.0003050127285751578;0.01114145629331223;0.1746031746031746
