node;betweenness;degree;closeness;pagerank;eigenvector;clustering_coeffs
7sjRnhONmeFL1tmlUvdq70;0.0;0.0;0.0;0.00024036545717862485;1.3504116473775392e-21;0.0
2GHclqNVjqGuiE5mA7BEoc;0.03656945000885933;0.02100840336134454;0.10225210084033613;0.01094111106643772;0.0016755725227820095;0.043333333333333335
7qhWa7UI1QNZNDnzYwAYZm;0.0;0.0;0.0;0.00024036545717862485;1.3504116473775392e-21;0.0
2h93pZq0e7k5yf4dywlkpM;0.0;0.0;0.0;0.00024036545717862485;1.3504116473775392e-21;0.0
06nevPmNVfWUXyZkccahL8;0.0027490947449202055;0.0058823529411764705;0.06533680564877707;0.00443933219218926;8.351921931566137e-06;0.0
1fUMEn4Yk7ZUloozE0fRLL;0.0;0.0008403361344537816;0.0008403361344537816;0.0016024355726371336;3.5400231089013764e-16;0.0
4QQgXkCYTt3BlENzhyNETg;0.002658384596376835;0.0075630252100840345;0.06927127644433761;0.004470168433274543;1.907286584559402e-05;0.027777777777777776
7rewR1TVjhisjI6gauUamf;0.0;0.0;0.0;0.00024036545717862485;1.3504116473775392e-21;0.0
0bzfPKdbXL5ezYW2z3UGQj;0.0014268000365349318;0.0025210084033613447;0.07822090162031663;0.0015975800556366337;4.880036761110382e-05;0.0
5fajxqVLxJxAzMvZn0AGIv;0.001976097419623863;0.0033613445378151263;0.0425754757142274;0.0031200248940545703;8.295986482707855e-10;0.0
2I9SLklAOG0vdMiUUMNxRl;0.0;0.0008403361344537816;0.0008403361344537816;0.0016024355726371336;3.5400231089013764e-16;0.0
2IUl3m1H1EQ7QfNbNWvgru;0.0;0.0008403361344537816;0.0008403361344537816;0.0016024355726371336;3.5400231089013764e-16;0.0
5lKZWd6HiSCLfnDGrq9RAm;0.0;0.0;0.0;0.00024036545717862485;1.3504116473775392e-21;0.0
1c4rxrxy8eDLvMVL1DTiBe;0.00046252664297595514;0.0033613445378151263;0.08442834014339681;0.001747048201242696;0.00023668904395699017;0.3333333333333333
2j6fdvCneiKmXX8rsYEoU6;0.0006601126573421631;0.0016806722689075631;0.05991334033613445;0.0011019009967515704;0.007957753895776912;0.0
6Q192DXotxtaysaqNPy5yR;0.0;0.0;0.0;0.00024036545717862485;1.3504116473775392e-21;0.0
3IunaFjvNKj98JW89JYv9u;0.0;0.0;0.0;0.00024036545717862485;1.3504116473775392e-21;0.0
5xLSa7l4IV1gsQfhAMvl0U;0.009815419227543871;0.011764705882352941;0.07916291677961507;0.00833396784885972;9.717333088681389e-05;0.0
3LpLGlgRS1IKPPwElnpW35;0.0;0.0008403361344537816;0.06736961255951868;0.0007836629339215755;1.2817753216177302e-05;0.0
2qixIA7qPFts4yN1Av017D;0.0001679137859136419;0.0058823529411764705;0.06984963245260153;0.001869358295996742;0.059137220506994714;0.23809523809523808
5W10uJRsbt9bROJDKoI1Wn;0.0035931933749109384;0.004201680672268908;0.07564890321109947;0.0030001237138176065;2.91701742526437e-05;0.0
65OtBLtkrifQrdTlKI90IR;0.0023836321960584283;0.004201680672268908;0.08154797585848694;0.0030786639963703913;0.00015082802052534676;0.0
2Mu5NfyYm8n5iTomuKAEHl;0.0011481285010040906;0.0033613445378151263;0.08122408716355033;0.0019015271242969754;0.00011354987231638272;0.16666666666666666
79b9O9C4dZhszxkYiaysUV;0.0;0.0;0.0;0.00024036545717862485;1.3504116473775392e-21;0.0
7xAcVHPiirnUqfdqo0USb1;0.0015748950024377633;0.0025210084033613447;0.0787227465836634;0.001557077023911662;0.00021298643177029462;0.0
1HzcHe0WFm4koBalCEOkVh;0.005873165077637447;0.004201680672268908;0.0476576337422592;0.003369038580387695;4.6033484174482204e-09;0.1
0ukgrNYk51TkMQr0f2Br4Q;0.0;0.0008403361344537816;0.0008403361344537816;0.0016024355726371336;3.5400231089013764e-16;0.0
19y5MFBH7gohEdGwKM7QsP;0.01013917325603977;0.004201680672268908;0.08870061759643616;0.002093016915774754;0.005370210719153879;0.3
6l2obbFOXzUtnokXAqTlO0;0.0;0.0;0.0;0.00024036545717862485;1.3504116473775392e-21;0.0
1zuG3w1Zgeou53fb3Vu3bO;0.0;0.0008403361344537816;0.0008403361344537816;0.0016024355726371336;3.5400231089013764e-16;0.0
1XkoF8ryArs86LZvFOkbyr;0.008890191146148882;0.012605042016806723;0.08831755350892756;0.006855858742281778;0.0004442127758654621;0.05714285714285714
