node;eigenvector;pagerank;closeness;degree;clustering_coeffs
7FxVB5xQi2szfC6Us1ag9A;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
05JNHlwtdHqPJ6wcW7Mil5;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
68EB3QvNdVLkC7SAgDbHIR;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
3N8Hy6xQnQv1F1XCiyGQqA;1.5473567809898905e-31;0.010269388026455117;0.004158004158004158;0.004158004158004158;0.0
1Hy8tdpH9ygqoohumHZqVl;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
2BFdLtG6ivaiRqPFTgV1in;4.4095725719747843e-42;0.0070416841802270905;0.002079002079002079;0.002079002079002079;0.0
5NNlkZBrBpOJ7C11JwVxIj;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
5Gcpu5c7VJNaoSoAwzfqsY;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
6oFs3qk4VepIVFdoD4jmsy;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
4MiKufcWLuX6KDLzqhUgQD;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
7qBIgabdHdcr6NLujDxWAU;4.4095725719747843e-42;0.0070416841802270905;0.002079002079002079;0.002079002079002079;0.0
6umPx2jA287jsmIwdKPIev;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
4qFxP3qN9GsnZDOkAE6x2m;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
5MjcGshMggPgIHinIUDaX0;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
4UThQDoYdZatw3BH5zZIne;0.0009233844873238332;0.0038818608006792603;0.008870408870408871;0.002079002079002079;0.0
7qX2tW6iLm05L1LtYituJP;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
65ZxfiilUIYWNEpDjrHaM5;4.4095725719747843e-42;0.0070416841802270905;0.002079002079002079;0.002079002079002079;0.0
6uVeWolwyRDrT84lLsaZyW;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
0QZqdhoRQkn1VphAa5eX8h;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
7x0tKz4Dvj0w2As2AecRwY;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
1Qote9MpqMZluWzYGifZUg;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
4tgozUQesjxYtNkmFTsW4u;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
7j9IB7qsV3SnTowBJxKlv7;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
0QZbl0d87CNgrGgxi0DvkU;0.2137118207952462;0.0037773851390944272;0.010647010647010647;0.002079002079002079;0.0
2qOh4r5EZwTM5DysFv1uvx;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
6MhYC5TZzVzLKGMEHBC03a;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
1THUltGSp5hPSXAkls3E53;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
1qqdO7xMptucPDMopsOdkr;1.094146472752939e-31;0.0054278322571130804;0.002772002772002772;0.002079002079002079;0.0
4APg0sb0hq18e3wr2pkEsV;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
5ObBtv5VunwwhQaXXnUrsM;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
7eNSfWxOEWP2B2QQgHGBoo;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
45YA14pLFuH7tzNlNFJjXn;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
2tsmSufV0VjpMaoTqQHF30;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
6xyLXY9zeMhnCbiTzXwENc;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
5R7K1GezC0jy24v1R2n4x3;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
6f9zLIMqyEu7abKhGMFr5q;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
3pIGm1omCcHIb1juBNHspg;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
1W2Fv4YUnjC8hx2qQd6fGh;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
2z78AlkdwE2Ghj9EB50M6z;4.4095725719747843e-42;0.0070416841802270905;0.002079002079002079;0.002079002079002079;0.0
2YXZm1KBSZUWj1vvaBiylm;1.094146472752939e-31;0.0054278322571130804;0.002772002772002772;0.002079002079002079;0.0
03HEHGJoLPdARs4nrtUidr;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
50Lr1puweM1hFsF1LpIZLM;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
41vHguv5A56arhiVNrMW4z;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
0V9gYA1mM1zlUk1HKMyb5t;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
6hLp3QOcALIstV34cAeovh;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
04UWvFdSYUV4wv6UJ0mARE;0.034122149149275326;0.007851665223051913;0.008569545154911009;0.004158004158004158;0.0
5guNuWdwogRihUk2X98G9n;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
4kOWvyAkvmkCrIHwW3bODd;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
3GaVCQ4OFLD0BdrXoCKKh8;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
3wh2bJMFjWyZA6mHNVxkVa;2.970951701866578e-27;0.004941577012645522;0.0031185031185031187;0.002079002079002079;0.0
25Maank76ry2Tmbi2Ql1SF;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
3qjW8zyHZuXOAvwl0WJBWm;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
6XgZ8U5jH9xLfZky7dVYkf;4.4095725719747843e-42;0.0070416841802270905;0.002079002079002079;0.002079002079002079;0.0
1Vjz6xbcJhHF5niFrLWpuX;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
1BFfeW4Vfd9begOhiwoi1D;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
485P5SIvkW6RGXaMxxX97B;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
2eRJjYEaWyGZbOBGYFLBoC;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
1PJOXqvEZQjdDAV1R5rS07;0.0009233844873238332;0.0038818608006792603;0.008870408870408871;0.002079002079002079;0.0
2r4laJgAlPPuRJTjlhNMZl;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
166Dz1GX3xonSQ3Z6CQW26;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
593eIRu2ITrJHKdVjsJ27L;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
4a9NXVL2Qxsst3B8ezK7nO;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
7CtuVv4AQbupHTsr3E4d9p;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
726Dh6A5VyDfAAQxilT6A0;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
6T8ezxUDPKn5RWz0sgQCkT;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
14Dt2vDIbAR28uyDzohVlK;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
42pWilgI9MEZARoTtGHNR4;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
3YGigudQiWDb5NdJOC5StS;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
3ao3jf5d70Tf4fPh2bnXVl;1.094146472752939e-31;0.0054278322571130804;0.002772002772002772;0.002079002079002079;0.0
2hThsqaVEAWhWPBXnaOfB9;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
35C0NSLogAwImm8HAMqEmG;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
0UKfenbZb15sqhfPC6zbt3;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
5dHvGxMcTxNlOwUmzzsqs3;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
7cQ6pfQY4kUt8Auosb67b7;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
0psfBzxoy44kww4f0YU5c8;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
0RhwVQewjVG0jHaXtDQaqA;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
4EENT7N7rCBwrddM3s0vFS;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
1KqnnHm6UY5FW6UENrzSVX;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
5iksmHDN2qZQcgFfXqIXtT;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
53kRF2DbU7dNLQYklttuPA;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
0P4FkbP57uc9XBnJ9aoA3N;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
5MWBg16f5UYiaSlyVhzlIW;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
2QC1cUwDhzT0zdh8ARpB0P;4.4095725719747843e-42;0.0070416841802270905;0.002079002079002079;0.002079002079002079;0.0
22P5BkhcPUCtDGC9laXpDM;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
0EQ2NcRLJW79hBwdKsQdsC;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
0cDPcadkOyUUwdmeOWSuS7;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
31oqOoeYTFXYaENhMINVl8;2.970951701866578e-27;0.004941577012645522;0.0031185031185031187;0.002079002079002079;0.0
2RJWS2Lmkw2uExDmFMe1Ry;1.094146472752939e-31;0.0054278322571130804;0.002772002772002772;0.002079002079002079;0.0
4j0K5gPOQZYpiaz3vc9dzx;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
5y1C8p8TQLjqH4rOTOtcof;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
348lIf484jBClhPS9jQbck;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
7MGAMsgLE6gH957avytBmf;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
66YGDwn22fjphzqGCSIbbK;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
7nmCtibxtJAWRoecSc5EPS;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
064DCrp49CEvO993jYz8h5;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
3kIdGWio7imoX74L5EEti4;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
7kpjJld4bA4kTl6jSUfuQa;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
59dLJG3ZVwkMZLFKByQCJB;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
4ghjRm4M2vChDfTUycx0Ce;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
05C3EDw4Rf0qMhrdjFKncL;1.295856911974316e-80;0.0010564547430534654;0.0;0.0;0.0
